"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.by.SY_PA+Dist_To_River.te.Latitude+SY_PA","Depth.by.SY_PA+Dist_To_River.te.Latitude+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2691.10730494469,2791.24247796701,0.0101,NA,12.26,1,110.837,107.067,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Depth.by.TH_PA+Latitude+Rocks+TH_PA","Depth.by.TH_PA+Latitude+Rocks+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",2691.11286218667,2761.81788743002,0.01024,NA,9.47,1,110.842,77.642,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.TH_PA+HA_PA+Primary.productivity.Max.by.TH_PA+TH_PA","Dist_To_Shore.by.TH_PA+HA_PA+Primary.productivity.Max.by.TH_PA+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",2691.20946461216,2763.75799866043,0.00719,NA,8.49,0,110.939,79.582,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+SY_PA","Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + SY_PA",2691.2142738651,2740.28208605946,0.0048,NA,5.89,0,110.943,56.107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Depth.by.TH_PA+Latitude.by.Sand+Sand+TH_PA","Depth.by.TH_PA+Latitude.by.Sand+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",2691.214674977,2782.83891842157,0.00982,NA,11.66,1,110.944,98.663,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Latitude+Mud","Dist_To_Shore.te.Latitude+Mud","te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",2691.2582452011,2774.85257038439,0.01032,NA,9.26,0,110.987,90.677,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Latitude+Mud","BottomVegCover+Dist_To_Shore.te.Latitude+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",2691.26267451013,2774.87640975584,0.01032,NA,10.26,1,110.992,90.701,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"Depth+Latitude.by.TH_PA+ST_Oysters+TH_PA","Depth+Latitude.by.TH_PA+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2691.32586352289,2783.72732320679,0.01015,NA,10.79,0,111.055,99.552,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Depth.by.TH_PA+Latitude.by.TH_PA+TH_PA","Depth.by.TH_PA+Latitude.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",2691.45378178224,2782.81062851,0.01027,NA,10.79,0,111.183,98.635,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dist_To_River+Latitude.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River+Latitude.by.TH_PA+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",2691.45418824245,2782.81326532186,0.01027,NA,11.79,1,111.183,98.638,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Latitude+Mud","Dist_To_River+Dist_To_Shore.te.Latitude+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",2691.47782730315,2776.999005683,0.01033,NA,10.26,1,111.207,92.823,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Depth.by.TH_PA+Latitude.by.TH_PA+Sand+TH_PA","Depth.by.TH_PA+Latitude.by.TH_PA+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",2691.47936239985,2790.95875548162,0.01037,NA,11.83,0,111.209,106.783,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"Depth+Dist_To_River.te.Latitude+SY_PA","Depth+Dist_To_River.te.Latitude+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2691.47992725168,2791.41525107891,0.00991,NA,11.23,0,111.209,107.24,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Depth+Latitude.by.ST_Oysters+ST_Oysters+TH_PA","Depth+Latitude.by.ST_Oysters+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2691.51028445825,2762.42649747763,0.00995,NA,9.49,1,111.24,78.251,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.te.Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","Dist_To_Shore.te.Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2691.51508967402,2790.59271488991,0.00533,NA,10.73,0,111.244,106.417,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.Mud+Latitude+Mud+SY_PA","Depth.by.Mud+Latitude+Mud+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",2691.55167510449,2778.08922915803,0.01001,NA,10.09,0,111.281,93.914,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2691.55945795586,2780.13429404545,0.00435,NA,9.74,0,111.289,95.959,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2691.58589438566,2786.4603103537,0.00809,NA,11.86,1,111.315,102.285,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Mud+Primary.productivity.Max+TH_PA","Depth+Mud+Primary.productivity.Max+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + Mud + TH_PA",2691.60313434355,2754.96773221675,0.00388,NA,7.72,0,111.332,70.792,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_River.te.Latitude+Dist_To_Shore.by.Rocks+Rocks","Dist_To_River.te.Latitude+Dist_To_Shore.by.Rocks+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2691.61348499475,2804.19058264609,0.0087,NA,13.17,0,111.343,120.015,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",2691.63916265247,2748.45145234594,0.00353,NA,6.58,0,111.368,64.276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","Dist_To_River+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",2691.64355909425,2748.47394814892,0.00353,NA,7.58,1,111.373,64.298,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",2691.64473382195,2748.4809062576,0.00353,NA,8.58,2,111.374,64.305,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Depth.by.ST_Oysters+Latitude+ST_Oysters+TH_PA","Depth.by.ST_Oysters+Latitude+ST_Oysters+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2691.67709672157,2762.2845349734,0.01,NA,9.44,1,111.406,78.109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Depth.by.TH_PA+Latitude+ST_Oysters+TH_PA","Depth.by.TH_PA+Latitude+ST_Oysters+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2691.71602060167,2762.43540760028,0.0102,NA,9.48,1,111.445,78.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Depth+Dist_To_Shore.te.Dist_To_River+Primary.productivity.Max","Depth+Dist_To_Shore.te.Dist_To_River+Primary.productivity.Max","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",2691.72625559296,2781.24360462512,0.00428,NA,9.78,0,111.455,97.068,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+SY_PA","Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2691.72717747669,2777.20655690259,0.00688,NA,9.57,0,111.456,93.031,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Latitude+TH_PA","Dist_To_Shore.by.HA_PA+HA_PA+Latitude+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",2691.73273509357,2747.04614527208,0.00991,NA,7.66,1,111.462,62.871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Latitude.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Latitude.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",2691.73742237258,2787.73781799814,0.01028,NA,12.79,1,111.467,103.562,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore.te.Primary.productivity.Max+ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore.te.Primary.productivity.Max+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2691.74439164245,2783.76213313179,0.0055,NA,11.16,1,111.474,99.587,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+HA_PA+Mud+Primary.productivity.Max.by.HA_PA","Dist_To_Shore+HA_PA+Mud+Primary.productivity.Max.by.HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",2691.77005995597,2756.66810177656,0.00341,NA,7.6,0,111.499,72.493,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Dist_To_Shore.by.ST_Oysters+HA_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","Dist_To_Shore.by.ST_Oysters+HA_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",2691.81147626695,2747.15558050805,0.00442,NA,7.76,1,111.541,62.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Depth.by.Mud+Latitude.by.Mud+Mud+TH_PA","Depth.by.Mud+Latitude.by.Mud+Mud+TH_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",2691.91197496002,2791.60908425833,0.01037,NA,11.75,0,111.641,107.434,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",2691.92617233833,2770.63069015445,0.0053,NA,10.16,1,111.655,86.455,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA+Sand","Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",2692.03830622919,2756.95943104877,0.00336,NA,7.61,0,111.768,72.784,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+Rocks","Dissolved.oxygen.Min+Dist_To_Shore+HA_PA+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + Rocks",2692.191809295,2748.06080199873,0.00466,NA,6.52,0,111.921,63.885,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Depth.by.Rocks+Dist_To_Shore.by.Rocks+Primary.productivity.Max+Rocks","Depth.by.Rocks+Dist_To_Shore.by.Rocks+Primary.productivity.Max+Rocks","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",2692.20763383701,2755.83793219595,0.00433,NA,9.43,2,111.937,71.662,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks","Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",2692.26204062115,2776.01736781881,0.00418,NA,9.91,0,111.991,91.842,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.HA_PA+TH_PA","Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.HA_PA+TH_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",2692.31820201004,2769.55030019142,0.01036,NA,10.04,1,112.047,85.375,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.te.Latitude+Mud+Sand","Dist_To_Shore.te.Latitude+Mud+Sand","te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",2692.33003964418,2783.68064784907,0.01032,NA,10.24,0,112.059,99.505,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","Depth.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",2692.39501183779,2784.95150192664,0.00519,NA,11.2,1,112.124,100.776,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+HA_PA+TH_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+HA_PA+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",2692.41444433454,2748.92911786193,0.00444,NA,6.85,0,112.144,64.754,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.Rocks+Latitude.by.TH_PA+Rocks+TH_PA","Depth.by.Rocks+Latitude.by.TH_PA+Rocks+TH_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",2692.42168424971,2784.71378850366,0.01013,NA,11.76,1,112.151,100.538,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","Depth+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2692.42366477126,2786.99948377491,0.008,NA,10.81,0,112.153,102.824,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.te.Dist_To_River+HA_PA+Latitude","Dist_To_Shore.te.Dist_To_River+HA_PA+Latitude","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",2692.42925970187,2764.59200436411,0.01091,NA,8.12,0,112.158,80.416,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Depth.by.TH_PA+Latitude.by.TH_PA+Rocks+TH_PA","Depth.by.TH_PA+Latitude.by.TH_PA+Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",2692.45186904072,2791.82943790005,0.01032,NA,11.79,0,112.181,107.654,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Depth.by.Sand+Latitude+Sand+TH_PA","Depth.by.Sand+Latitude+Sand+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",2692.48342651306,2770.55167343645,0.01011,NA,9.45,0,112.213,86.376,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Latitude+Mud+Seagrass_PA","Dist_To_Shore.te.Latitude+Mud+Seagrass_PA","te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + Seagrass_PA",2692.49023573163,2784.13888437447,0.01044,NA,10.26,0,112.219,99.963,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Mud+TH_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+Mud+TH_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + TH_PA",2692.51382055481,2770.78382548498,0.00519,NA,9.12,0,112.243,86.608,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_Shore+Latitude+SY_PA","Depth+Dist_To_Shore+Latitude+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + SY_PA",2692.60642098737,2762.85213646744,0.01002,NA,8.34,0,112.336,78.677,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",2692.60892313101,2770.68166705628,0.00412,NA,9.63,0,112.338,86.506,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_Shore.by.SY_PA+SY_PA","Depth.te.Primary.productivity.Max+Dist_To_Shore.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2692.64577433146,2794.46806784849,0.00576,NA,11.31,0,112.375,110.293,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Dist_To_Shore+Mud+Primary.productivity.Max","Depth.te.Dist_To_Shore+Mud+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",2692.66482620504,2771.84380977695,0.00423,NA,8.78,0,112.394,87.668,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.Latitude+Mud+ST_Oysters","Dist_To_Shore.te.Latitude+Mud+ST_Oysters","te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",2692.7432102604,2784.25844132647,0.01033,NA,10.25,0,112.472,100.083,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Depth+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","Depth+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",2692.77356561313,2764.14304186023,0.00423,NA,8.49,0,112.503,79.968,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",2692.82147720547,2788.38202595191,0.0074,NA,10.48,0,112.551,104.206,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.by.Sand+Latitude.by.Sand+Sand+TH_PA","Depth.by.Sand+Latitude.by.Sand+Sand+TH_PA","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",2692.84129194123,2791.98501164943,0.00991,NA,11.64,0,112.571,107.809,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.SY_PA+HA_PA+SY_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.SY_PA+HA_PA+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",2692.97887727354,2749.66987850748,0.0048,NA,6.88,0,112.708,65.494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_Shore.by.Mud+HA_PA+Mud+Primary.productivity.Max.by.HA_PA","Dist_To_Shore.by.Mud+HA_PA+Mud+Primary.productivity.Max.by.HA_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",2692.99444589581,2766.19524960776,0.00335,NA,8.62,0,112.724,82.02,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Depth.te.Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","Depth.te.Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2693.01356556519,2809.11128027573,0.00575,NA,12.27,0,112.743,124.936,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
