"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","Depth+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",6413.46619570886,6495.65600911799,0.03189,NA,10.73,1,198.098,135.893,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Temperature.Min+Dist_To_River","BottomVegCover+Depth.te.Temperature.Min+Dist_To_River","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",6413.58462430292,6538.68234843069,0.0234,NA,13.92,0,198.216,178.919,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min","Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",6413.66231814948,6509.51011492373,0.02042,NA,10.79,0,198.294,149.747,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","Depth.te.Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",6413.78037459114,6517.26629278659,0.02503,NA,12.88,1,198.412,157.503,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_Shore.by.Rocks+Rocks","Depth.te.Temperature.Min+Dist_To_Shore.by.Rocks+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6414.06521599987,6528.22925385981,0.01952,NA,13.89,1,198.697,168.466,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Sand+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","Depth.by.Sand+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",6414.11935572769,6508.5159812281,0.03116,NA,11.95,1,198.751,148.753,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.by.Mud+Mud+Temperature.Min","Depth+Dist_To_River.by.Mud+Mud+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",6414.23371297531,6499.15730606445,0.02059,NA,9.57,0,198.865,139.394,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Sand+Dist_To_Shore.by.Sand+Latitude+Sand","Depth.by.Sand+Dist_To_Shore.by.Sand+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",6415.2489041957,6513.97506699873,0.02559,NA,11.32,0,199.88,154.212,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth+Mud+Temperature.Min+TH_PA","Depth+Mud+Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud + TH_PA",6415.60379201953,6479.153767229,0.00982,NA,7.4,0,200.235,119.391,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.te.Dist_To_Shore+Latitude.by.Rocks+Rocks","Depth.te.Dist_To_Shore+Latitude.by.Rocks+Rocks","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6415.64940289174,6534.80570277904,0.02221,NA,13.22,0,200.281,175.043,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Mud+Temperature.Min+TH_PA","Depth.by.Mud+Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6415.7526209938,6490.41728639098,0.0098,NA,8.63,0,200.384,130.654,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_River+Temperature.Min.te.BottomVegCover","Depth+Dist_To_River+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",6416.00877387424,6541.11033230941,0.02915,NA,14.46,0,200.64,181.347,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.TH_PA+Latitude+Mud+TH_PA","Depth.by.TH_PA+Latitude+Mud+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",6416.09335652257,6488.13690825336,0.02379,NA,8.62,0,200.725,128.374,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_Shore.by.Rocks+Latitude+Rocks","Depth+Dist_To_Shore.by.Rocks+Latitude+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",6416.64992608567,6495.94222351331,0.03131,NA,10.36,1,201.281,136.179,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River.by.Mud+Mud","Depth.te.Dissolved.oxygen.Min+Dist_To_River.by.Mud+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",6416.67762363713,6535.22946116129,0.02768,NA,13.19,0,201.309,175.466,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore.te.BottomVegCover","Depth.te.Salinity.Min+Dist_To_Shore.te.BottomVegCover","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",6416.85658467163,6564.28460245378,0.0265,NA,17.1,0,201.488,204.521,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_River+Dissolved.oxygen.Min","BottomVegCover+Depth.te.Dist_To_River+Dissolved.oxygen.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",6416.93244311314,6559.63746323351,0.02192,NA,16.07,0,201.564,199.874,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_River+Dissolved.oxygen.Min+Temperature.Min","Depth.te.Dist_To_River+Dissolved.oxygen.Min+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",6416.9841274072,6562.3487461806,0.00748,NA,16.31,0,201.616,202.586,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_River+Latitude+TH_PA","Depth.te.Dist_To_River+Latitude+TH_PA","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",6417.51486761908,6544.9996317404,0.02196,NA,14.33,0,202.146,185.237,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_Shore+Sand","Depth.te.Temperature.Min+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",6417.96743945606,6531.59783967568,0.01935,NA,12.83,0,202.599,171.835,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+TH_PA","Depth.by.Mud+Dist_To_River.by.Mud+Mud+TH_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6418.08240796149,6508.47742304493,0.03355,NA,10.15,0,202.714,148.714,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_River.by.Mud+Mud+TH_PA","Depth+Dist_To_River.by.Mud+Mud+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6418.61889701043,6497.44482564769,0.0332,NA,8.89,0,203.25,137.682,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.TH_PA+Mud+TH_PA","Depth.by.Mud+Dist_To_River.by.TH_PA+Mud+TH_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",6418.75383569303,6496.82610653324,0.03339,NA,9.32,0,203.385,137.063,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore.te.Temperature.Min","Depth.te.BottomVegCover+Dist_To_Shore.te.Temperature.Min","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",6418.81453854487,6556.54122036991,0.02525,NA,15,0,203.446,196.778,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Latitude+Mud+SY_PA","Depth.te.Latitude+Mud+SY_PA","te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",6418.84524181765,6513.0065205551,0.02275,NA,11.37,0,203.477,153.243,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Depth.by.Mud+Dist_To_Shore+Mud+SY_PA","Depth.by.Mud+Dist_To_Shore+Mud+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",6418.92257567299,6494.7312592081,0.03046,NA,8.75,0,203.554,134.968,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"BottomVegCover+Depth.te.Salinity.Min+Dist_To_Shore","BottomVegCover+Depth.te.Salinity.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",6419.0698550569,6539.7644011708,0.02642,NA,14.01,0,203.701,180.001,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore+Latitude+ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore+Latitude+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",6419.12233959189,6507.7447055936,0.03152,NA,10.3,0,203.754,147.982,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Dist_To_River","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Dist_To_River","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",6419.16957498458,6540.30097289193,0.02156,NA,13.6,0,203.801,180.538,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.Temperature.Min+TH_PA","Depth+Dist_To_Shore.te.Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",6419.27664344277,6511.69289333773,0.02738,NA,10.47,0,203.908,151.93,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.Mud+Dist_To_River+Mud+TH_PA","Depth.by.Mud+Dist_To_River+Mud+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",6419.3698040312,6492.40545771389,0.03331,NA,8.31,0,204.001,132.642,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_River.by.TH_PA+Mud+TH_PA","Depth+Dist_To_River.by.TH_PA+Mud+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",6419.39908249893,6485.68851926278,0.03301,NA,8.04,0,204.031,125.925,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_Shore+Latitude+ST_Oysters","Depth+Dist_To_Shore+Latitude+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + ST_Oysters",6419.57224078342,6498.3202675795,0.03129,NA,9.25,0,204.204,138.557,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_River+Dissolved.oxygen.Min.by.Mud+Mud","Depth.te.Dist_To_River+Dissolved.oxygen.Min.by.Mud+Mud","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Mud",6419.62776116199,6555.19759610045,0.02134,NA,15.16,0,204.259,195.434,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Latitude+ST_Oysters","Depth.te.Dist_To_Shore+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",6419.63042801888,6519.26706936645,0.02486,NA,11.34,0,204.262,159.504,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_Shore+Mud+SY_PA","Depth.te.Dist_To_Shore+Mud+SY_PA","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",6419.7267010083,6506.52312635456,0.02602,NA,9.66,0,204.358,146.76,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth+Dist_To_River+Mud+TH_PA","Depth+Dist_To_River+Mud+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + Mud + TH_PA",6419.92218085857,6480.92015594367,0.03292,NA,7.04,0,204.554,121.157,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",6420.37600845874,6515.95646698245,0.03122,NA,11.26,0,205.008,156.193,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.te.Temperature.Min+Mud+SY_PA","Depth.te.Temperature.Min+Mud+SY_PA","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",6420.74624320263,6519.32535297502,0.02207,NA,11.37,0,205.378,159.562,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Depth+Dist_To_Shore+Mud+SY_PA","Depth+Dist_To_Shore+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + SY_PA",6420.9213290937,6486.07832960031,0.03153,NA,7.55,0,205.553,126.315,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"BottomVegCover+Depth.te.Dist_To_River+Latitude","BottomVegCover+Depth.te.Dist_To_River+Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",6421.06649841181,6565.65938441451,0.02146,NA,16.19,0,205.698,205.896,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_Shore+Temperature.Min","BottomVegCover+Depth.te.Dist_To_Shore+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts""))",6421.31086182581,6539.91401203314,0.00852,NA,13.14,0,205.942,180.151,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.by.SY_PA+Mud+SY_PA","Depth.by.Mud+Dist_To_Shore.by.SY_PA+Mud+SY_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",6421.36600659628,6505.14238855004,0.02964,NA,9.73,0,205.998,145.379,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.Dist_To_River+Latitude.by.TH_PA+TH_PA","Depth.te.Dist_To_River+Latitude.by.TH_PA+TH_PA","s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",6421.50314341834,6549.87115153685,0.01656,NA,15.19,1,206.135,190.108,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Depth.by.SY_PA+Dist_To_Shore+Mud+SY_PA","Depth.by.SY_PA+Dist_To_Shore+Mud+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",6421.5584639344,6495.14851345625,0.03023,NA,8.57,0,206.19,135.385,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","Depth+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",6421.58953662557,6509.74814852719,0.031,NA,10.21,0,206.221,149.985,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River.te.Latitude+ST_Oysters","Depth+Dist_To_River.te.Latitude+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",6422.01071207169,6543.90916247691,0.02088,NA,13.89,0,206.642,184.146,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dist_To_River.te.Latitude+ST_Oysters","Depth.by.ST_Oysters+Dist_To_River.te.Latitude+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",6422.0665671064,6552.24965780359,0.02091,NA,14.92,0,206.698,192.487,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.by.Mud+Dist_To_River+Mud+Temperature.Min","Depth.by.Mud+Dist_To_River+Mud+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud",6422.18144483502,6504.18233933273,0.01995,NA,9.23,0,206.813,144.419,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","Depth.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",6422.2496614895,6531.34773403548,0.02296,NA,13.14,1,206.881,171.585,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River+Mud","Depth.te.Dissolved.oxygen.Min+Dist_To_River+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",6422.28820852345,6527.12987779783,0.02747,NA,11.63,0,206.92,167.367,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_Shore+Latitude+Rocks","Depth.by.Rocks+Dist_To_Shore+Latitude+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",6422.44044899736,6501.69657898493,0.03117,NA,10.34,1,207.072,141.933,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River+Mud+Temperature.Min","Depth+Dist_To_River+Mud+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud",6422.5573933566,6493.74999746138,0.02009,NA,8.03,0,207.189,133.987,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_River+SY_PA","Depth.te.Temperature.Min+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",6422.74561334416,6532.21373189257,0.02281,NA,12.2,0,207.377,172.451,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Dist_To_River+Latitude.by.Mud+Mud","Depth.te.Dist_To_River+Latitude.by.Mud+Mud","s(Latitude, by = Mud, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Mud",6422.76159220271,6554.96178849723,0.02129,NA,15.28,0,207.393,195.199,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+SY_PA","Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+SY_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",6422.8440831434,6515.76138998829,0.03058,NA,10.56,0,207.476,155.998,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","Depth.te.Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",6422.86662637089,6541.76310607307,0.02484,NA,13.1,0,207.498,182,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","Depth.by.TH_PA+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",6422.86695621632,6502.94406566363,0.02781,NA,9.28,0,207.498,143.181,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"BottomVegCover+Depth+Dist_To_Shore+Temperature.Min","BottomVegCover+Depth+Dist_To_Shore+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",6423.0278240434,6518.50314363473,0.00827,NA,10.9,0,207.659,158.74,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover+Temperature.Min","Depth+Dist_To_Shore.te.BottomVegCover+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",6423.10612480037,6549.87610251555,0.00854,NA,13.86,0,207.738,190.113,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore+SY_PA","Depth.te.Salinity.Min+Dist_To_Shore+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",6423.24255992448,6526.95982613637,0.02575,NA,12.42,0,207.874,167.197,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.Rocks+Dist_To_Shore.by.Rocks+Latitude.by.Rocks+Rocks","Depth.by.Rocks+Dist_To_Shore.by.Rocks+Latitude.by.Rocks+Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",6423.32356391567,6505.23714803701,0.03111,NA,12.36,3,207.955,145.474,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore.by.SY_PA+Mud+SY_PA","Depth+Dist_To_Shore.by.SY_PA+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",6423.39697055643,6496.49714883664,0.03055,NA,8.53,0,208.028,136.734,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
