"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1168.32056597121,1237.0128784768,0.00974,NA,10.48,2,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1168.32056626373,1237.01287857252,0.0085,NA,9.48,1,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1168.32056640863,1237.01287879026,0.00987,NA,11.48,3,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min","Depth+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1168.32056722636,1237.01283744918,0.01326,NA,9.48,1,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","Depth+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters",1168.32056828593,1237.01281796069,0.01188,NA,8.48,0,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","Depth.by.ST_Oysters+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1168.32060281899,1237.01289265855,0.00966,NA,9.48,1,69.273,32.341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.TH_PA+Dissolved.oxygen.Min.by.Sand+Sand+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min.by.Sand+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1168.34273199924,1261.99230093942,0.06227,NA,11.53,1,69.295,57.321,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","Depth+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",1168.37645907413,1244.73220647208,0.0137,NA,8.69,0,69.329,40.06,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.ST_Oysters+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","Depth.by.ST_Oysters+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",1168.37655384216,1244.73334573782,0.01138,NA,9.69,1,69.329,40.062,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore.by.Mud+HA_PA+Mud","Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore.by.Mud+HA_PA+Mud","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",1168.38769956786,1247.57023543371,0.07139,NA,9.61,0,69.34,42.898,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",1168.42329133238,1279.99746501603,0.00876,NA,12.78,0,69.376,75.326,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.by.Sand","Depth+Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.by.Sand","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand",1168.43333367875,1264.74646430397,0.05815,NA,11.61,0,69.386,60.075,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore.by.Mud+Mud","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore.by.Mud+Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",1168.45065885547,1260.68539069983,0.05999,NA,10.07,0,69.403,56.014,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min","Depth.te.Dissolved.oxygen.Min","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",1168.52161616686,1254.32838060316,0.06681,NA,10.21,0,69.474,49.657,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River","Depth.te.Dissolved.oxygen.Min+Dist_To_River","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",1168.52194944379,1254.33015376271,0.06681,NA,11.21,1,69.474,49.658,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.Dissolved.oxygen.Min+Sand","Depth+Dist_To_River.te.Dissolved.oxygen.Min+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",1168.5297284208,1242.13637989066,0.05891,NA,8.54,0,69.482,37.465,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",1168.53798008965,1234.29254971277,0.06282,NA,8.43,1,69.49,29.621,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",1168.5399832274,1234.30423684905,0.06282,NA,10.43,3,69.492,29.632,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",1168.54058381909,1234.3075673284,0.06282,NA,9.43,2,69.493,29.636,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",1168.56066541461,1238.99840409316,0.00651,NA,9.46,1,69.513,34.327,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+Mud+SY_PA","Depth+Dissolved.oxygen.Min+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + SY_PA",1168.56066542579,1238.99840411248,0.00615,NA,8.46,0,69.513,34.327,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Mud+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",1168.56066571355,1238.99840457921,0.00716,NA,10.46,2,69.513,34.327,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Mud+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Mud+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",1168.56072356634,1238.9986600113,0.00712,NA,9.46,1,69.513,34.327,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","Depth.te.Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",1168.56671962003,1254.57163268765,0.06681,NA,11.21,1,69.519,49.9,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.by.Rocks","Depth+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.59133966479,1237.22901920942,0.01105,NA,10.48,2,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min","Depth+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.5913406666,1237.22901864185,0.01079,NA,9.48,1,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min","Depth.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.591340786,1237.22900189109,0.01355,NA,10.48,2,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min","Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.59134080404,1237.2289958513,0.01261,NA,9.48,1,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.59134091795,1237.22901866446,0.013,NA,11.48,3,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.59136089008,1237.22902973089,0.01237,NA,10.48,2,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1168.59143584919,1237.22904904649,0.01197,NA,9.48,1,69.544,32.557,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min","Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks",1168.59179927377,1237.22930419164,0.01133,NA,8.48,0,69.544,32.558,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Rocks","Depth.by.Mud+Dissolved.oxygen.Min.by.Mud+Mud+Rocks","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",1168.61143196436,1280.22357369445,0.00961,NA,12.78,0,69.564,75.552,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","Depth.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1168.61789001666,1245.02138777994,0.01143,NA,9.69,1,69.57,40.35,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","Depth+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1168.61790100274,1245.02152718776,0.01444,NA,8.69,0,69.57,40.35,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.ST_Mangroves+Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves","Depth.by.ST_Mangroves+Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves",1168.65057135106,1259.38720906531,0.00763,NA,11.56,1,69.603,54.715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves","Depth+Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves",1168.65057992556,1259.38721602277,0.00765,NA,10.56,0,69.603,54.715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+TH_PA","Depth+Dissolved.oxygen.Min.te.Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",1168.67137408768,1244.19774230442,0.04283,NA,8.52,0,69.624,39.526,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Sand+Sand","Depth+Dissolved.oxygen.Min.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",1168.67845368327,1251.92364264056,0.05924,NA,9.62,0,69.631,47.252,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand","Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",1168.67869715808,1251.92478987284,0.05924,NA,10.62,1,69.631,47.253,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Sand","Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand",1168.67968974722,1251.92986577442,0.05924,NA,11.62,2,69.632,47.258,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.te.Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",1168.684416127,1274.62802832992,0.00906,NA,13.12,1,69.637,69.956,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.te.Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","Depth.te.Dissolved.oxygen.Min+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",1168.68461332798,1274.62808378304,0.00906,NA,12.12,0,69.637,69.956,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min+Temperature.Min+TH_PA","Depth+Dissolved.oxygen.Min+Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + TH_PA",1168.78875337586,1237.15198813459,0.05354,NA,8.45,0,69.741,32.48,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Mud+SY_PA","Depth.te.Dissolved.oxygen.Min+Mud+SY_PA","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",1168.80820856624,1269.46177266492,0.00815,NA,12.08,0,69.761,64.79,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.Dissolved.oxygen.Min+Mud+ST_Mangroves","Depth.te.Dissolved.oxygen.Min+Mud+ST_Mangroves","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Mangroves",1168.85747336654,1269.87066209005,0.00912,NA,12.1,0,69.81,65.199,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min+Mud","Depth+Dissolved.oxygen.Min+Mud","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud",1168.87255240843,1231.37920727469,0.06004,NA,7.46,0,69.825,26.707,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.by.Mud+Mud","Depth+Dissolved.oxygen.Min+Dist_To_River.by.Mud+Mud","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",1168.87351774763,1231.38447238306,0.06004,NA,9.46,2,69.826,26.713,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River+Mud","Depth+Dissolved.oxygen.Min+Dist_To_River+Mud","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + Mud",1168.8761019466,1231.39788398091,0.06004,NA,8.46,1,69.828,26.726,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","Depth+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",1168.88065073029,1231.42353650662,0.06004,NA,9.46,2,69.833,26.752,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1168.88077231822,1274.82997097741,0.00986,NA,13.12,1,69.833,70.158,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min","Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1168.8809815167,1274.83012371233,0.00988,NA,12.12,0,69.833,70.158,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",1168.95426252117,1231.5368455458,0.0066,NA,9.49,2,69.907,26.865,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",1168.95427458696,1231.53686560568,0.0071,NA,8.49,1,69.907,26.865,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+SY_PA","Depth+Dissolved.oxygen.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + SY_PA",1168.95427879472,1231.53687265911,0.00689,NA,7.49,0,69.907,26.865,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",1168.95435533443,1231.53730635903,0.00635,NA,8.49,1,69.907,26.866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",1168.95791817771,1231.55593606493,0.0055,NA,10.49,3,69.91,26.884,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",1168.95899939939,1231.56161231959,0.00557,NA,11.49,4,69.911,26.89,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
