"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"BottomVegCover+Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","BottomVegCover+Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",7458.1971368186,7562.79238069779,0.02147,NA,12.41,0,204.244,182.83,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.te.Temperature.Min+Sand+Seagrass_PA","Dissolved.oxygen.Min.te.Temperature.Min+Sand+Seagrass_PA","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + Seagrass_PA",7458.23883334729,7557.77038468014,0.01859,NA,11.87,0,204.286,177.808,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.Seagrass_PA","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",7458.24215652149,7557.93967809045,0.02525,NA,11.97,0,204.289,177.977,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_River+Rocks+Temperature.Min.te.BottomVegCover","Dist_To_River+Rocks+Temperature.Min.te.BottomVegCover","s(Dist_To_River, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7458.33425725283,7581.93477327287,0.02947,NA,14.29,0,204.381,201.972,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks","BottomVegCover+Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",7458.43120068013,7530.23506603035,0.02225,NA,10.63,2,204.478,150.272,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",7458.548331847,7584.87536418999,0.02159,NA,14.78,0,204.595,204.913,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.te.Temperature.Min+Mud+Seagrass_PA","Dissolved.oxygen.Min.te.Temperature.Min+Mud+Seagrass_PA","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + Seagrass_PA",7458.55331925017,7558.13568742866,0.01866,NA,11.86,0,204.6,178.173,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"BottomVegCover.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","BottomVegCover.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",7458.71858630385,7540.39984000657,0.02817,NA,10.95,1,204.766,160.437,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore.by.ST_Mangroves+Seagrass_PA+ST_Mangroves","Dissolved.oxygen.Min.by.ST_Mangroves+Dist_To_Shore.by.ST_Mangroves+Seagrass_PA+ST_Mangroves","s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + Seagrass_PA + ST_Mangroves",7458.81942793879,7532.04748239007,0.02701,NA,9.03,0,204.866,152.085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Dist_To_Shore.te.BottomVegCover+Rocks+Temperature.Min","Dist_To_Shore.te.BottomVegCover+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7458.84664234266,7588.21809428704,0.02557,NA,14.78,0,204.894,208.255,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks","BottomVegCover.by.Rocks+Depth.by.Rocks+Dist_To_Shore.by.Rocks+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",7458.87316518287,7530.80896857195,0.02222,NA,11.63,3,204.92,150.846,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",7458.94521500542,7618.55514457127,0.02948,NA,18.52,0,204.992,238.592,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+Rocks","Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7458.99803502486,7588.99662678161,0.02776,NA,15.63,0,205.045,209.034,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Depth.by.Mud+Dist_To_Shore.by.Mud+Mud","BottomVegCover+Depth.by.Mud+Dist_To_Shore.by.Mud+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",7459.17737800492,7558.3382696463,0.01954,NA,11.72,0,205.224,178.376,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore","BottomVegCover+Depth+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"")",7459.21022750178,7522.7991231672,0.02217,NA,7.63,0,205.257,142.836,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+SY_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+SY_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + SY_PA",7459.28846763147,7542.84533999209,0.02221,NA,9.8,0,205.335,162.883,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"BottomVegCover+Depth+Dist_To_Shore+ST_Mangroves","BottomVegCover+Depth+Dist_To_Shore+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + ST_Mangroves",7459.28956218443,7530.80640141741,0.02225,NA,8.62,0,205.337,150.844,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_Shore.te.Primary.productivity.Max+Seagrass_PA+ST_Oysters","Dist_To_Shore.te.Primary.productivity.Max+Seagrass_PA+ST_Oysters","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA + ST_Oysters",7459.30316927452,7543.06537786904,0.02341,NA,10.11,0,205.35,163.103,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_River.te.Primary.productivity.Max+Dist_To_Shore.te.BottomVegCover","Dist_To_River.te.Primary.productivity.Max+Dist_To_Shore.te.BottomVegCover","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",7459.32894655102,7603.10218097705,0.02665,NA,16.14,0,205.376,223.139,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.by.Rocks+Dist_To_Shore+Rocks","BottomVegCover+Depth.by.Rocks+Dist_To_Shore+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7459.39215723824,7531.08605074161,0.02223,NA,9.63,1,205.439,151.123,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+SY_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",7459.42293615865,7538.43143385049,0.0293,NA,9.43,0,205.47,158.469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore.by.SY_PA+HA_PA+SY_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore.by.SY_PA+HA_PA+SY_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",7459.50182640197,7547.18416819216,0.02899,NA,10.47,0,205.549,167.221,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",7460.05654460005,7551.54415982015,0.02508,NA,10.95,0,206.104,171.581,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+Mud","BottomVegCover+Depth+Dist_To_Shore+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud",7460.12355151533,7531.67614449289,0.02221,NA,8.62,0,206.171,151.713,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max+Sand+Seagrass_PA","Dist_To_Shore.te.Primary.productivity.Max+Sand+Seagrass_PA","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand + Seagrass_PA",7460.17940094188,7543.8121744965,0.02332,NA,10.09,0,206.226,163.849,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max+Seagrass_PA","Dist_To_Shore.te.Primary.productivity.Max+Seagrass_PA","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",7460.18025048077,7536.01657287394,0.02326,NA,9.11,0,206.227,156.054,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"BottomVegCover.by.Rocks+Depth.by.Rocks+Dist_To_Shore+Rocks","BottomVegCover.by.Rocks+Depth.by.Rocks+Dist_To_Shore+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7460.30331951562,7532.52741005532,0.02219,NA,10.63,2,206.35,152.565,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover","Dist_To_River+Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",7460.32011922934,7592.01763970514,0.02764,NA,15.58,0,206.367,212.055,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+ST_Oysters","BottomVegCover+Depth+Dist_To_Shore+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + ST_Oysters",7460.62235449581,7532.14799495537,0.0222,NA,8.62,0,206.669,152.185,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover+Depth+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","BottomVegCover+Depth+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",7460.72391073191,7540.39166854368,0.0223,NA,9.61,0,206.771,160.429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.te.Salinity.Min+Rocks","BottomVegCover+Dist_To_Shore.te.Salinity.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7460.78226030399,7563.9752980451,0.02245,NA,12.21,0,206.829,184.013,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Depth+Dist_To_Shore+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Depth+Dist_To_Shore+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",7460.91431831279,7552.90377599447,0.02224,NA,10.81,0,206.961,172.941,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_Shore+Mud+Primary.productivity.Max.te.BottomVegCover","Dist_To_Shore+Mud+Primary.productivity.Max.te.BottomVegCover","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",7461.23620503131,7591.06635557575,0.02755,NA,15.62,0,207.283,211.104,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Primary.productivity.Max.te.BottomVegCover+Sand","Dist_To_Shore.by.Sand+Primary.productivity.Max.te.BottomVegCover+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",7461.3043159968,7600.50610895434,0.02694,NA,16.6,0,207.351,220.543,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River.by.Rocks+Rocks+Temperature.Min","BottomVegCover+Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",7461.49033098079,7535.2129332707,0.02823,NA,9.94,1,207.537,155.25,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.Sand+Sand+Seagrass_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.Sand+Sand+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",7461.5319045196,7526.6443491671,0.0275,NA,8.06,0,207.579,146.682,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max+Mud+Seagrass_PA","Dist_To_Shore.te.Primary.productivity.Max+Mud+Seagrass_PA","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud + Seagrass_PA",7461.64180216663,7545.29071978571,0.02331,NA,10.09,0,207.689,165.328,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.by.ST_Oysters+ST_Oysters","BottomVegCover+Depth+Dist_To_Shore.by.ST_Oysters+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",7461.71874910217,7533.555434813,0.02216,NA,9.62,1,207.766,153.593,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","BottomVegCover+Dissolved.oxygen.Min+ST_Oysters+Temperature.Min.by.ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",7461.72926891402,7548.923737558,0.02888,NA,11.62,1,207.776,168.961,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+Sand","Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",7461.75550216107,7591.57796886503,0.02751,NA,15.61,0,207.802,211.615,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dissolved.oxygen.Min.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",7461.84316131582,7561.27219670444,0.02509,NA,11.94,0,207.89,181.309,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",7461.85656478089,7561.28057741438,0.02509,NA,11.94,0,207.904,181.318,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.by.Mud+Mud","BottomVegCover+Depth+Dist_To_Shore.by.Mud+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",7461.88357390205,7541.67320568562,0.02221,NA,9.6,0,207.931,161.71,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+ST_Oysters+Temperature.Min.by.ST_Oysters","Dist_To_Shore.te.BottomVegCover+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",7461.88396978616,7591.51242911777,0.02535,NA,15.89,1,207.931,211.55,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.Rocks+Rocks+Temperature.Min.te.BottomVegCover","Dist_To_Shore.by.Rocks+Rocks+Temperature.Min.te.BottomVegCover","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7461.88680517479,7588.8698142836,0.02848,NA,14.93,0,207.934,208.907,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Mud+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud",7461.88699612624,7549.07573455876,0.02878,NA,10.61,0,207.934,169.113,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Dist_To_Shore.te.Salinity.Min+Rocks","BottomVegCover.by.Rocks+Dist_To_Shore.te.Salinity.Min+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7462.0195934956,7573.8896699564,0.0226,NA,13.2,0,208.067,193.927,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+ST_Mangroves","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",7462.02688372647,7602.60451933473,0.02841,NA,16.17,0,208.074,222.642,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover.by.ST_Mangroves+Depth+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Depth+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",7462.09067756663,7562.06653017606,0.02232,NA,11.79,0,208.138,182.104,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.te.BottomVegCover","Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.te.BottomVegCover","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",7462.12482656988,7585.6529944678,0.0293,NA,15.28,1,208.172,205.69,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+ST_Oysters","Dist_To_Shore+Primary.productivity.Max.te.BottomVegCover+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",7462.19044108991,7592.03876990089,0.02761,NA,15.63,0,208.237,212.076,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover+Depth.by.ST_Oysters+Dist_To_Shore+ST_Oysters","BottomVegCover+Depth.by.ST_Oysters+Dist_To_Shore+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",7462.23777491224,7533.79521561243,0.02214,NA,9.62,1,208.285,153.832,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_River.te.BottomVegCover+Rocks","Dissolved.oxygen.Min+Dist_To_River.te.BottomVegCover+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7462.27264256976,7577.313195309,0.02877,NA,13.08,0,208.32,197.35,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Rocks+Temperature.Min","BottomVegCover+Dist_To_River+Rocks+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks",7462.34636663896,7535.92138998832,0.02817,NA,8.93,0,208.393,155.959,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+Sand","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",7462.36625093276,7601.54721917297,0.02836,NA,15.98,0,208.413,221.584,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+Mud","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",7462.50228869461,7598.58366931658,0.02854,NA,15.59,0,208.549,218.621,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
