"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"BottomVegCover+Depth.by.Rocks+Latitude+Rocks","BottomVegCover+Depth.by.Rocks+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",3532.5204530547,3615.60016449789,0.01371,NA,10.64,1,127.772,85.703,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","Depth.te.Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3532.52713164557,3670.34608269119,0.01251,NA,15.74,0,127.779,140.449,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Sand+Primary.productivity.Max.by.Sand+Sand","Depth+Dist_To_River.by.Sand+Primary.productivity.Max.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",3532.54543609194,3621.31884017259,0.01109,NA,11.51,1,127.797,91.422,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.by.Sand+Latitude.by.Sand+Sand","BottomVegCover+Depth.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",3532.56681988591,3632.90384070574,0.01378,NA,11.62,0,127.819,103.007,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Depth.by.Sand+Dist_To_River.te.BottomVegCover+Sand","Depth.by.Sand+Dist_To_River.te.BottomVegCover+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",3532.61803522198,3638.15396528897,0.00927,NA,11.97,0,127.87,108.257,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.by.TH_PA+Dist_To_River+Primary.productivity.Max+TH_PA","Depth.by.TH_PA+Dist_To_River+Primary.productivity.Max+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3532.64401408057,3623.03163213133,0.01022,NA,10.66,0,127.896,93.134,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River.te.BottomVegCover+Rocks","Depth+Dist_To_River.te.BottomVegCover+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3532.65926393366,3627.9670707533,0.00921,NA,10.92,0,127.911,98.07,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Depth+Latitude.by.Rocks+Rocks","BottomVegCover.by.Rocks+Depth+Latitude.by.Rocks+Rocks","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",3532.73805461796,3615.90429744998,0.01374,NA,11.66,2,127.99,86.007,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Depth.by.Rocks+Latitude.by.Rocks+Rocks","BottomVegCover.by.Rocks+Depth.by.Rocks+Latitude.by.Rocks+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",3532.78302375177,3615.97097369288,0.01377,NA,12.66,3,128.035,86.074,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_River.te.BottomVegCover+ST_Oysters","Depth.by.ST_Oysters+Dist_To_River.te.BottomVegCover+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3532.82411546654,3628.18409362161,0.00919,NA,11.92,1,128.076,98.287,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Sand+Depth.by.Sand+Latitude.by.Sand+Sand","BottomVegCover.by.Sand+Depth.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",3532.830299616,3632.31846908839,0.01377,NA,12.61,1,128.082,102.421,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Salinity.Min.te.BottomVegCover","Depth+Dist_To_River+Salinity.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3532.98068537495,3638.76343338155,0.0117,NA,11.41,0,128.233,108.866,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Depth.te.Temperature.Min+Mud","BottomVegCover.by.Mud+Depth.te.Temperature.Min+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",3532.98234380462,3663.94174233653,0.01279,NA,14.4,0,128.234,134.044,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.BottomVegCover+ST_Mangroves","Depth+Dist_To_River.te.BottomVegCover+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",3532.98319237034,3628.27949664221,0.00919,NA,10.91,0,128.235,98.382,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover+Depth+Latitude+Rocks","BottomVegCover+Depth+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Rocks",3533.21922724387,3616.26223879018,0.01361,NA,9.64,0,128.471,86.365,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_River+Latitude","BottomVegCover+Depth+Dist_To_River+Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"")",3533.2502932574,3603.74654091003,0.01132,NA,7.96,0,128.502,73.849,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.by.Mud+Dist_To_River+Mud","BottomVegCover+Depth.by.Mud+Dist_To_River+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud",3533.33733823988,3622.85949761781,0.01122,NA,10.09,0,128.589,92.962,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_River+Dist_To_Shore","Depth.te.Primary.productivity.Max+Dist_To_River+Dist_To_Shore","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",3533.46000054184,3679.22640378703,0.01125,NA,15.74,0,128.712,149.329,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_Shore+Mud","BottomVegCover+Depth.te.Dist_To_Shore+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",3533.5211153819,3650.52108534369,0.01328,NA,12.95,0,128.773,120.624,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Primary.productivity.Max.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Primary.productivity.Max.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3533.61707460079,3631.91107157765,0.008,NA,12.72,1,128.869,102.014,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover+Depth.by.Rocks+Latitude.by.Rocks+Rocks","BottomVegCover+Depth.by.Rocks+Latitude.by.Rocks+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",3533.63189675338,3616.75028095283,0.01369,NA,11.64,2,128.884,86.853,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Depth.te.Dist_To_River+Primary.productivity.Max.by.Sand+Sand","Depth.te.Dist_To_River+Primary.productivity.Max.by.Sand+Sand","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand",3533.76112709025,3652.68380417788,0.01161,NA,13.38,0,129.013,122.787,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Primary.productivity.Max+SY_PA","Depth+Dist_To_River+Primary.productivity.Max+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + SY_PA",3533.78397401077,3615.23210113025,0.01066,NA,9.49,0,129.036,85.335,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River.by.TH_PA+Primary.productivity.Max+TH_PA","Depth+Dist_To_River.by.TH_PA+Primary.productivity.Max+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3533.90800453552,3616.12380933841,0.00808,NA,10.62,1,129.16,86.227,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover.by.Sand+Depth.by.Sand+Latitude+Sand","BottomVegCover.by.Sand+Depth.by.Sand+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand",3533.91630159794,3625.63405271625,0.01383,NA,11.61,1,129.168,95.737,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.BottomVegCover+Sand","Depth+Dist_To_River.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",3533.92265120179,3629.19857777506,0.00917,NA,10.9,0,129.175,99.301,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_River+Mud","BottomVegCover+Depth.te.Dist_To_River+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Mud",3533.92281034999,3625.58993455564,0.01116,NA,10.14,0,129.175,95.693,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_River.te.Salinity.Min","BottomVegCover+Depth+Dist_To_River.te.Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",3533.9429498579,3620.93198358673,0.01115,NA,9.37,0,129.195,91.035,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Latitude+ST_Oysters","BottomVegCover+Depth+Latitude+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + ST_Oysters",3533.97273264589,3616.99596843381,0.01361,NA,9.64,0,129.225,87.099,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Depth+Latitude+Sand","BottomVegCover+Depth+Latitude+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Sand",3533.99295963169,3617.00424551682,0.01367,NA,9.64,0,129.245,87.107,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Latitude.by.Rocks+Rocks","BottomVegCover+Depth+Latitude.by.Rocks+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",3534.02935630611,3617.10239311255,0.01362,NA,10.64,1,129.281,87.205,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover+Temperature.Min","Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3534.29941196356,3657.35835046138,0.01157,NA,13.59,0,129.551,127.461,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.BottomVegCover+ST_Oysters","Depth+Dist_To_River.te.BottomVegCover+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3534.32375084826,3629.66483393632,0.00914,NA,10.92,0,129.576,99.768,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_Shore+Primary.productivity.Max.by.SY_PA+SY_PA","Depth.te.Dist_To_Shore+Primary.productivity.Max.by.SY_PA+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",3534.45296061341,3675.9152373861,0.01482,NA,15.91,0,129.705,146.018,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","Depth+Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",3534.626157812,3653.04324116545,0.01092,NA,12.94,0,129.878,123.146,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_River.by.Mud+Mud","Depth.te.Primary.productivity.Max+Dist_To_River.by.Mud+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",3534.65482418728,3681.30513285107,0.00981,NA,16.47,0,129.907,151.408,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Sand+Dist_To_River+Primary.productivity.Max+Sand","Depth.by.Sand+Dist_To_River+Primary.productivity.Max+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand",3534.6759640502,3625.1378355872,0.0105,NA,10.59,0,129.928,95.241,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","Depth+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",3534.77617167171,3643.73444973542,0.01343,NA,12.27,0,130.028,113.837,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.TH_PA+Dist_To_Shore.te.Primary.productivity.Max+TH_PA","Depth.by.TH_PA+Dist_To_Shore.te.Primary.productivity.Max+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",3534.81331688948,3653.01584053749,0.01252,NA,13.4,0,130.065,123.119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover+Depth.by.Sand+Latitude+Sand","BottomVegCover+Depth.by.Sand+Latitude+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand",3534.96172982812,3627.16932685607,0.01375,NA,10.65,0,130.214,97.272,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.by.Mud+Dist_To_River.by.Mud+Mud","BottomVegCover+Depth.by.Mud+Dist_To_River.by.Mud+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",3535.05062744452,3632.72482627064,0.01128,NA,11.09,0,130.303,102.828,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Depth+Dist_To_Shore+Temperature.Min.te.BottomVegCover","Depth+Dist_To_Shore+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3535.05286976982,3655.30450919921,0.01233,NA,13.15,0,130.305,125.407,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Depth.by.ST_Oysters+Latitude+ST_Oysters","BottomVegCover.by.ST_Oysters+Depth.by.ST_Oysters+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3535.06385462162,3624.02557524191,0.01371,NA,11.65,1,130.316,94.128,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"Depth.by.SY_PA+Dist_To_River+Primary.productivity.Max+SY_PA","Depth.by.SY_PA+Dist_To_River+Primary.productivity.Max+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",3535.0790062438,3625.03079190945,0.01057,NA,10.52,0,130.331,95.134,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.Sand+Dist_To_River.by.Sand+Primary.productivity.Max+Sand","Depth.by.Sand+Dist_To_River.by.Sand+Primary.productivity.Max+Sand","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand",3535.44492269247,3625.04862225031,0.01099,NA,11.47,1,130.697,95.151,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","Depth.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",3535.46642894897,3653.94485162173,0.01329,NA,13.32,0,130.718,124.048,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_River+Mud","Depth.te.Primary.productivity.Max+Dist_To_River+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",3535.55410784845,3671.79990429715,0.01112,NA,15.39,0,130.806,141.903,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Temperature.Min+Dist_To_Shore","BottomVegCover+Depth.te.Temperature.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",3535.69040607673,3656.11347173262,0.0126,NA,13.18,0,130.942,126.216,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_River.by.Rocks+Rocks","Depth.te.Primary.productivity.Max+Dist_To_River.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3535.74184257236,3672.06471575922,0.01081,NA,16.41,1,130.994,142.167,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min.by.TH_PA+TH_PA","Depth.te.Temperature.Min+Dissolved.oxygen.Min.by.TH_PA+TH_PA","s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",3535.77088593858,3662.99802861226,0.01194,NA,14.58,0,131.023,133.101,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Primary.productivity.Max.by.Sand+Sand+SY_PA","Depth+Primary.productivity.Max.by.Sand+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",3536.14266605119,3614.42375064203,0.0136,NA,9.53,0,131.395,84.526,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Depth.by.Sand+Primary.productivity.Max.by.Sand+Sand+SY_PA","Depth.by.Sand+Primary.productivity.Max.by.Sand+Sand+SY_PA","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",3536.16829733467,3622.37232231376,0.01379,NA,10.53,0,131.42,92.475,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"BottomVegCover.by.Sand+Depth+Dist_To_River+Sand","BottomVegCover.by.Sand+Depth+Dist_To_River+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + Sand",3536.17049117703,3605.81067181683,0.01092,NA,9,1,131.422,75.913,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_River+Salinity.Min.te.BottomVegCover","Depth.te.Dist_To_River+Salinity.Min.te.BottomVegCover","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3536.20537960299,3662.62782049788,0.0116,NA,13.38,0,131.457,132.731,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Depth+Dist_To_River.by.Sand+Sand","BottomVegCover.by.Sand+Depth+Dist_To_River.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand",3536.22996863117,3605.44329710281,0.01093,NA,9.99,2,131.482,75.546,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_River+TH_PA","Depth.te.Primary.productivity.Max+Dist_To_River+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",3536.24857308198,3672.03197755744,0.01114,NA,15.2,0,131.5,142.135,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover.by.Mud+Depth+Mud+Temperature.Min","BottomVegCover.by.Mud+Depth+Mud+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud",3536.26029741466,3637.46496385444,0.01223,NA,11.4,0,131.512,107.568,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Temperature.Min.by.TH_PA+TH_PA","Depth+Dissolved.oxygen.Min+Temperature.Min.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3536.35048958719,3629.88116393466,0.01198,NA,11.04,0,131.602,99.984,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover+Depth+Dist_To_River+Salinity.Min","BottomVegCover+Depth+Dist_To_River+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",3536.41053183245,3605.90272134645,0.01107,NA,7.98,0,131.662,76.005,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Primary.productivity.Max+Sand","Depth+Dist_To_River+Primary.productivity.Max+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + Sand",3536.45438207578,3618.28976265345,0.01035,NA,9.58,0,131.706,88.392,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
