"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","Depth.te.BottomVegCover+Dist_To_Shore+Primary.productivity.Max","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3701.6681174994,3793.48736831453,0.01663,NA,11.25,1,129.524,100.259,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+Salinity.Min","Depth.te.BottomVegCover+Dist_To_Shore+Salinity.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3701.71044133152,3793.71434290728,0.01663,NA,11.25,1,129.566,100.486,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+ST_Oysters","Depth.te.BottomVegCover+Dist_To_Shore+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3701.75397102086,3801.19786385255,0.0167,NA,11.22,0,129.61,107.97,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.te.Latitude+Sand+ST_Oysters","BottomVegCover.te.Latitude+Sand+ST_Oysters","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",3701.79405586072,3818.2333967295,0.01669,NA,13.76,0,129.65,125.005,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Temperature.Min+TH_PA","Dissolved.oxygen.Min+HA_PA+Temperature.Min+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + TH_PA",3701.89850702377,3772.21282231212,0.01315,NA,8.35,0,129.754,78.985,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.te.BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore","Depth.te.BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3702.00551960422,3795.22795473978,0.01663,NA,11.25,1,129.861,102,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Mud","BottomVegCover.te.Latitude+Mud","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",3702.21361394599,3810.55681247589,0.01659,NA,12.73,0,130.07,117.329,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+HA_PA+Temperature.Min.by.HA_PA+TH_PA","Dissolved.oxygen.Min+HA_PA+Temperature.Min.by.HA_PA+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",3702.56326363111,3795.35192704776,0.01516,NA,10.8,0,130.419,102.124,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_River+Dist_To_Shore.te.BottomVegCover+Latitude","Dist_To_River+Dist_To_Shore.te.BottomVegCover+Latitude","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3702.64834085864,3806.53430602013,0.01679,NA,11.41,0,130.504,113.306,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","Depth.te.BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",3702.74163240342,3822.47660702184,0.01694,NA,12.81,0,130.598,129.249,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Mud+ST_Oysters","BottomVegCover.te.Latitude+Mud+ST_Oysters","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",3702.98843706462,3819.26390652309,0.01663,NA,13.73,0,130.844,126.036,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"BottomVegCover.te.Latitude+Mud+Sand","BottomVegCover.te.Latitude+Mud+Sand","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",3703.03601406267,3819.50091108953,0.01665,NA,13.77,0,130.892,126.273,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+Mud","Depth.te.BottomVegCover+Dist_To_Shore+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",3703.10820798094,3802.80685860582,0.01664,NA,11.27,0,130.964,109.579,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore.by.Mud+Mud","Depth.te.BottomVegCover+Dist_To_Shore.by.Mud+Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",3703.15021742792,3811.91188297807,0.01643,NA,12.27,0,131.006,118.684,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_River+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Dist_To_River+Mud+Temperature.Min.by.Mud","s(Dist_To_River, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",3703.2241045241,3801.46946827669,0.01467,NA,11.59,0,131.08,108.241,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Mud+Temperature.Min.by.Mud","BottomVegCover+Mud+Temperature.Min.by.Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",3703.32753367662,3773.4906960704,0.0149,NA,8.38,0,131.183,80.263,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+HA_PA","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",3703.36613588068,3808.94030653209,0.01431,NA,11.9,0,131.222,115.712,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Depth.te.BottomVegCover+Dist_To_Shore+Sand","Depth.te.BottomVegCover+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",3703.44678355066,3803.0739440974,0.01664,NA,11.25,0,131.303,109.846,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Mud+ST_Oysters+Temperature.Min.by.Mud","BottomVegCover+Mud+ST_Oysters+Temperature.Min.by.Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3703.61414175603,3781.6999403858,0.01495,NA,9.38,0,131.47,88.472,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",3703.63697674862,3807.41542147397,0.01475,NA,12.6,0,131.493,114.187,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Mud+Sand+Temperature.Min.by.Mud","BottomVegCover+Mud+Sand+Temperature.Min.by.Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3703.68433240881,3781.83367985319,0.01487,NA,9.39,0,131.54,88.606,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Mud+Sand+Temperature.Min.by.Sand","BottomVegCover.by.Mud+Mud+Sand+Temperature.Min.by.Sand","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",3703.92235507591,3804.24290501643,0.01552,NA,11.64,0,131.778,111.015,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+HA_PA+TH_PA","Dist_To_River.te.Temperature.Min+HA_PA+TH_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + TH_PA",3704.05551292727,3808.53762227198,0.00847,NA,11.87,0,131.911,115.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Rocks+Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3705.3850695699,3766.81017927059,0.01445,NA,7.61,0,133.241,73.582,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"BottomVegCover.by.Mud+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Mud+Temperature.Min.by.Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",3705.63915571625,3796.60112878855,0.01483,NA,10.65,0,133.495,103.373,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore+Seagrass_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",3705.69922374991,3767.80732659705,0.01423,NA,7.63,0,133.555,74.579,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min","Dist_To_Shore+Rocks+Seagrass_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3705.82694644213,3760.66897323349,0.01433,NA,6.62,0,133.683,67.441,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude","Dist_To_Shore.te.BottomVegCover+Latitude","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",3705.88036981661,3803.23172185691,0.01694,NA,10.58,0,133.736,110.004,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3705.8884140883,3804.73243893828,0.01487,NA,11.64,0,133.744,111.504,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.te.BottomVegCover+Latitude.by.Rocks+Rocks","Dist_To_River.te.BottomVegCover+Latitude.by.Rocks+Rocks","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3705.90652946394,3819.08442034671,0.01681,NA,13.09,0,133.762,125.856,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",3705.97581930132,3761.28348896902,0.01412,NA,6.66,0,133.832,68.055,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA",3706.03081180518,3767.9144741944,0.01433,NA,8.63,1,133.887,74.686,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"BottomVegCover.by.Mud+Mud+Sand+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Mud+Sand+Temperature.Min.by.Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3706.26937551901,3805.31127478869,0.0148,NA,11.67,0,134.125,112.083,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+Sand","Dist_To_Shore.te.BottomVegCover+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",3706.38330238648,3811.83345665016,0.017,NA,11.61,0,134.239,118.605,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3706.60564830326,3761.34890997479,0.01446,NA,7.62,1,134.462,68.121,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",3706.65344245378,3769.75391077582,0.0141,NA,7.66,0,134.509,76.526,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",3706.70746186311,3769.89007776021,0.01416,NA,7.66,0,134.563,76.662,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.te.Temperature.Min+HA_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.te.Temperature.Min+HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",3706.81120486841,3812.30402890112,0.01338,NA,12.89,1,134.667,119.076,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Mud+Mud+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",3706.85099520355,3769.98793482353,0.01431,NA,7.67,0,134.707,76.76,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+ST_Oysters","Dist_To_Shore.te.BottomVegCover+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3706.91261976717,3811.9057123669,0.01696,NA,11.55,0,134.769,118.678,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","BottomVegCover+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",3706.96815241502,3794.15640448723,0.01479,NA,10.53,0,134.824,100.928,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover+Latitude+Rocks","Dist_To_River.te.BottomVegCover+Latitude+Rocks","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3707.00832192242,3794.73721050663,0.01631,NA,10.36,0,134.864,101.509,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Mud+Sand+Temperature.Min.by.Mud","BottomVegCover.by.Sand+Mud+Sand+Temperature.Min.by.Mud","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3707.36831403294,3801.16927852622,0.01487,NA,11.01,0,135.224,107.941,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",3707.54071018901,3806.58485345545,0.01607,NA,11.74,0,135.397,113.357,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+Mud","Dist_To_Shore.te.BottomVegCover+Latitude+Mud","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",3707.71585005133,3812.98138321111,0.01695,NA,11.58,0,135.572,119.753,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.by.Rocks+Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","Dist_To_Shore.by.Rocks+Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3707.81305418342,3778.89430441156,0.01547,NA,8.87,0,135.669,85.666,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Sand+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + Seagrass_PA",3707.81998834462,3769.62933346912,0.01354,NA,7.6,0,135.676,76.401,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Rocks+Sand+Seagrass_PA+Temperature.Min","Rocks+Sand+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",3707.91214310006,3763.07020825778,0.01403,NA,6.66,0,135.768,69.842,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",3708.01159353167,3771.27482336547,0.01417,NA,8.66,1,135.868,78.047,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Mud+Rocks+Seagrass_PA+Temperature.Min","Mud+Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Rocks + Seagrass_PA",3708.12534018003,3763.28304064556,0.01417,NA,6.66,0,135.981,70.055,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"Dist_To_Shore+Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","Dist_To_Shore+Latitude.by.Seagrass_PA+Rocks+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3708.2329546498,3772.27140898262,0.01536,NA,7.87,0,136.089,79.043,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Rocks+Seagrass_PA+Temperature.Min","Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",3708.32477543158,3755.5118425145,0.01407,NA,5.65,0,136.181,62.284,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.ST_Oysters+ST_Oysters","Dist_To_Shore.te.BottomVegCover+Latitude.by.ST_Oysters+ST_Oysters","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",3708.37808237147,3817.392432426,0.01696,NA,12.52,0,136.234,124.164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"Rocks+Seagrass_PA+ST_Oysters+Temperature.Min","Rocks+Seagrass_PA+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + Rocks + Seagrass_PA + ST_Oysters",3708.39572363291,3763.54194787113,0.01413,NA,6.65,0,136.252,70.314,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min+TH_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",3708.44189738886,3780.65605305229,0.01255,NA,9.24,1,136.298,87.428,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"BottomVegCover.by.Rocks+Dist_To_River+Latitude+Rocks","BottomVegCover.by.Rocks+Dist_To_River+Latitude+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + Rocks",3708.45909171223,3788.19688018725,0.01572,NA,9.6,0,136.315,94.969,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+Temperature.Min","Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",3708.80637474751,3793.33927398427,0.01152,NA,9.56,0,136.662,100.111,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"BottomVegCover.by.Rocks+Dist_To_River.by.Rocks+Latitude+Rocks","BottomVegCover.by.Rocks+Dist_To_River.by.Rocks+Latitude+Rocks","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3708.97900095893,3788.77309611886,0.01572,NA,10.6,1,136.835,95.545,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Latitude+Rocks","BottomVegCover+Dist_To_River+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Rocks",3709.25278423606,3780.26887452352,0.01567,NA,8.6,0,137.109,87.041,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Sand+Latitude.by.Seagrass_PA+Sand+Seagrass_PA","Dist_To_Shore.by.Sand+Latitude.by.Seagrass_PA+Sand+Seagrass_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",3709.39035765466,3780.96782050859,0.01423,NA,8.86,0,137.246,87.74,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_River.by.Rocks+Latitude+Rocks","BottomVegCover+Dist_To_River.by.Rocks+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3709.666680909,3780.6445838981,0.01564,NA,9.6,1,137.523,87.417,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
