"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters+TH_PA","Dist_To_Shore+Salinity.Min.by.ST_Oysters+ST_Oysters+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",597.435013415772,634.070008063386,0.00321,NA,6,1,25.592,18.122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+Mud+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+Mud+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",597.444083759671,634.094694857066,0.00353,NA,6,1,25.601,18.147,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+ST_Oysters+TH_PA","Dist_To_Shore.by.HA_PA+HA_PA+ST_Oysters+TH_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + TH_PA",597.452373443712,639.672323376652,0.00212,NA,6,0,25.61,23.724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore.te.Primary.productivity.Max+HA_PA","Dist_To_River.by.HA_PA+Dist_To_Shore.te.Primary.productivity.Max+HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",597.467751953556,648.595091815327,0.00615,NA,6.94,1,25.625,32.647,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore.by.SY_PA+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",597.488994894422,638.759849908386,0.00385,NA,6,0,25.646,22.812,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","Depth+Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",597.501441865781,648.23455127649,0.00226,NA,6.72,0,25.659,32.287,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"BottomVegCover.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",597.510826031099,635.546876900175,0.00297,NA,5,0,25.668,19.599,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"BottomVegCover.by.Sand+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","BottomVegCover.by.Sand+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",597.518006022561,641.269524728425,0.00317,NA,7.02,1,25.675,25.322,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.Mud+Dist_To_Shore+Mud+Salinity.Min.by.Mud","Dist_To_River.by.Mud+Dist_To_Shore+Mud+Salinity.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud",597.53927859321,647.89687858908,0.0032,NA,7,0,25.697,31.949,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.SY_PA+Sand+SY_PA","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.SY_PA+Sand+SY_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Sand + SY_PA",597.560217844665,645.696904649491,0.00392,NA,7,0,25.718,29.749,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Depth.te.Temperature.Min+Dist_To_River.by.Rocks+Rocks","Depth.te.Temperature.Min+Dist_To_River.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",597.569988700231,670.250011107292,0.00302,NA,8.98,0,25.727,54.302,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max.by.TH_PA+TH_PA","Dist_To_Shore+Mud+Primary.productivity.Max.by.TH_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",597.572004219187,635.305597524327,0.00338,NA,6,1,25.729,19.358,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+Rocks+ST_Mangroves","Dist_To_Shore.te.Dist_To_River+Rocks+ST_Mangroves","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Mangroves",597.608800749524,657.187493061857,0.00392,NA,7.56,0,25.766,41.24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Rocks+ST_Oysters","Dissolved.oxygen.Min+Dist_To_Shore.by.ST_Oysters+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",597.620093010168,640.65852702842,0.00349,NA,6,0,25.777,24.711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+SY_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+SY_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + SY_PA",597.627314434798,645.695597478794,0.00609,NA,5.84,0,25.785,29.748,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Depth.te.Dist_To_River+Rocks+Temperature.Min","Depth.te.Dist_To_River+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",597.632434979366,683.14044139351,0.00425,NA,9.85,0,25.79,67.193,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_Shore+Mud+Salinity.Min.by.Mud","BottomVegCover.by.Mud+Dist_To_Shore+Mud+Salinity.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud",597.639372918814,643.688659110323,0.00305,NA,7.09,1,25.797,27.741,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.Salinity.Min+TH_PA","Dist_To_Shore.te.Salinity.Min+TH_PA","te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",597.640699334055,638.156639700669,0.00306,NA,4.91,0,25.798,22.209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max+ST_Oysters","Dist_To_Shore.te.Primary.productivity.Max+ST_Oysters","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",597.646063429118,641.141190080333,0.00509,NA,5.23,0,25.803,25.193,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Sand","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",597.646514013105,634.368009756877,0.0034,NA,6,1,25.804,18.42,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+Sand+TH_PA","Dist_To_Shore.te.Dist_To_River+Sand+TH_PA","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand + TH_PA",597.655634644289,656.969172772896,0.00424,NA,7.52,0,25.813,41.021,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore+Rocks+Salinity.Min.by.Seagrass_PA+Seagrass_PA","Dist_To_Shore+Rocks+Salinity.Min.by.Seagrass_PA+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",597.719178155908,641.083561173971,0.003,NA,6,0,25.877,25.136,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_River.te.Latitude+ST_Oysters+TH_PA","Dist_To_River.te.Latitude+ST_Oysters+TH_PA","te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + TH_PA",597.749223402417,668.955221875002,0.00526,NA,8.48,0,25.907,53.007,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.TH_PA+Primary.productivity.Max.by.TH_PA+Rocks+TH_PA","Dist_To_Shore.by.TH_PA+Primary.productivity.Max.by.TH_PA+Rocks+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",597.750134276361,642.163576319671,0.00236,NA,7.03,1,25.908,26.216,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River.by.Rocks+Dist_To_Shore+Rocks+Salinity.Min","Dist_To_River.by.Rocks+Dist_To_Shore+Rocks+Salinity.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",597.760264247948,641.89774827588,0.00313,NA,6.02,0,25.918,25.95,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Mud+Primary.productivity.Max","Dist_To_Shore.by.HA_PA+HA_PA+Mud+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",597.762696938989,641.769941196432,0.0021,NA,6,0,25.92,25.822,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Dist_To_River+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+TH_PA","Dist_To_River+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",597.774498379335,641.453396744158,0.00361,NA,6,0,25.932,25.505,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Dist_To_River+Dist_To_Shore+Rocks+Salinity.Min","Dist_To_River+Dist_To_Shore+Rocks+Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks",597.782623099356,635.256125255778,0.00312,NA,5.03,0,25.94,19.308,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+TH_PA","Dissolved.oxygen.Min.by.Rocks+Dist_To_Shore+Rocks+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",597.78359951215,634.529708509841,0.0035,NA,6,1,25.941,18.582,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"BottomVegCover+Latitude+Sand+ST_Oysters","BottomVegCover+Latitude+Sand+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Sand + ST_Oysters",597.814205058159,647.48476131639,0.00442,NA,6.25,0,25.972,31.537,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_Shore.by.Mud+HA_PA+Mud","Dissolved.oxygen.Min+Dist_To_Shore.by.Mud+HA_PA+Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",597.838516960366,641.360889158262,0.00232,NA,6,0,25.996,25.413,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Dist_To_Shore+Rocks+Seagrass_PA+ST_Oysters","Dist_To_Shore+Rocks+Seagrass_PA+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Seagrass_PA + ST_Oysters",597.844125905285,634.327872798165,0.00301,NA,5,0,26.002,18.38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Salinity.Min","Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA+Salinity.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",597.845521603473,638.724658391309,0.00309,NA,6,0,26.003,22.777,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_Shore.by.TH_PA+Sand+ST_Mangroves+TH_PA","Dist_To_Shore.by.TH_PA+Sand+ST_Mangroves+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Sand + ST_Mangroves + TH_PA",597.85784121304,640.406052622615,0.00222,NA,6,0,26.015,24.458,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"Dist_To_River.by.Rocks+Dist_To_Shore.te.Primary.productivity.Max+Rocks","Dist_To_River.by.Rocks+Dist_To_Shore.te.Primary.productivity.Max+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks",597.872894928059,654.086964354084,0.0062,NA,6.95,0,26.03,38.139,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","Dist_To_River+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",597.894359098644,640.912647403234,0.00237,NA,6,0,26.052,24.965,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"BottomVegCover+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","BottomVegCover+Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",597.90409547295,641.574850705779,0.00313,NA,6.02,0,26.061,25.627,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.Sand+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.Sand+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",597.912935643963,640.857751816366,0.00355,NA,6,0,26.07,24.91,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Dist_To_Shore+Rocks+Salinity.Min.by.Rocks","Dist_To_River.by.Rocks+Dist_To_Shore+Rocks+Salinity.Min.by.Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",597.928019597487,641.519530268174,0.00312,NA,7.02,1,26.085,25.572,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Rocks","Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks",597.929581630509,634.538050701446,0.00335,NA,5,0,26.087,18.59,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_River.te.Dissolved.oxygen.Min+ST_Oysters","Depth.by.ST_Oysters+Dist_To_River.te.Dissolved.oxygen.Min+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",597.930759100758,658.179309657005,0.00204,NA,8.48,1,26.088,42.231,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",597.938210267936,627.310556320747,0.00342,NA,5,1,26.096,11.363,0,0.001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","Depth+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",597.948042220687,641.627315687449,0.00218,NA,6.73,1,26.105,25.679,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+Mud+Sand","Dist_To_Shore.te.Dist_To_River+Mud+Sand","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",597.95676564468,657.429265781608,0.00402,NA,7.55,0,26.114,41.481,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.Rocks+Rocks+Sand","Dissolved.oxygen.Min+Dist_To_Shore.by.Rocks+Rocks+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",597.9640725338,634.692797755512,0.00338,NA,6,1,26.121,18.745,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_River.by.ST_Mangroves+Dist_To_Shore.by.ST_Mangroves+Rocks+ST_Mangroves","Dist_To_River.by.ST_Mangroves+Dist_To_Shore.by.ST_Mangroves+Rocks+ST_Mangroves","s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",597.964286229149,647.72315886681,0.00341,NA,7,0,26.122,31.775,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dist_To_Shore.te.Primary.productivity.Max+HA_PA+Sand","Dist_To_Shore.te.Primary.productivity.Max+HA_PA+Sand","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + Sand",597.965685008998,648.807985855833,0.00496,NA,6.26,0,26.123,32.86,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+Mud+SY_PA","Dissolved.oxygen.Min+Dist_To_Shore+Mud+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + SY_PA",597.992378797669,634.66851395969,0.00352,NA,5,0,26.15,18.721,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.ST_Oysters+Mud+ST_Oysters","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",597.997379190534,647.66610569842,0.00347,NA,7,0,26.155,31.718,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_Shore+Salinity.Min","BottomVegCover+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",598.017011579345,629.289823842471,0.00296,NA,4.1,0,26.174,13.342,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA","Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+Dist_To_Shore+HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",598.017846077969,634.142746754877,0.0033,NA,6,1,26.175,18.195,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.ST_Mangroves+Mud+ST_Mangroves","Dist_To_River.by.Mud+Dist_To_Shore.by.ST_Mangroves+Mud+ST_Mangroves","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves",598.019833755614,649.030793717119,0.0035,NA,7,0,26.177,33.083,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks","Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",598.028188685795,635.555200151312,0.00309,NA,7.03,2,26.186,19.607,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Salinity.Min+Mud+ST_Oysters","Dist_To_Shore.te.Salinity.Min+Mud+ST_Oysters","te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",598.067937641463,644.09976405776,0.00298,NA,5.69,0,26.225,28.152,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+Salinity.Min+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.by.SY_PA+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",598.074779573884,639.908531563813,0.00361,NA,7.02,1,26.232,23.961,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Mud+SY_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+Mud+SY_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",598.083501657646,645.536762089813,0.00592,NA,5.78,0,26.241,29.589,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore+HA_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","Dist_To_Shore+HA_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",598.097061145468,635.572456947294,0.00309,NA,6,1,26.254,19.625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_River.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves+TH_PA","Dist_To_River.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",598.120860733379,637.932607594517,0.0031,NA,6,1,26.278,21.985,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Dist_To_Shore.te.Dist_To_River+Mud+SY_PA","Dist_To_Shore.te.Dist_To_River+Mud+SY_PA","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",598.121356706539,657.61801601154,0.00406,NA,7.56,0,26.279,41.67,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore+Sand+ST_Mangroves+ST_Oysters","Dist_To_Shore+Sand+ST_Mangroves+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + Sand + ST_Mangroves + ST_Oysters",598.12783802417,634.603226430113,0.00293,NA,5,0,26.285,18.655,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
