"","Site","Quadrat","Core_Length_cm","Compaction_Ratio","Core_Length_Corrected_cm","Bagged_Slice_Number","Slice_Number","Analysis","Rhizome_Removed","Slice_Height_cm","Slice_Height_Corrected_cm","Mean_Slice_Height_Corrected_cm","Slice_Area_cm2","Slice_Volume_cm3","OLOI","ILOI","Percent_Carbon","Sample_Density_g_per_ml","Sediment_Density_g_per_ml","Organic_Content_Density_g_per_ml","Inorganic_Content_Density_g_per_ml","Shell_Density_g_per_ml","Rhizome_Density_g_per_ml","Factor","Sediment_Depth_cm_uncompressed","Sediment_Depth_Group"
"206","SJB17",2,33.8,0.68,49.7058823529412,1,17,"LOI analysis","N",2,2.94117647058824,2.92892156862745,20.2682991638999,59.6126445997056,4.963,2.778,2.0367957,0.62178083607757,0.61614444798816,0.030807222399408,0.0172520445436685,0.00602221227410154,NA,"Seagrass",50,"40-50cm"
"207","SJB17",2,33.8,0.68,49.7058823529412,11,7,"LOI analysis","N",2,2.94117647058824,2.92892156862745,20.2682991638999,59.6126445997056,5.292,1.222,2.1959988,0.445626933318962,0.445626933318962,0.023618227465905,0.00534752319982755,0,NA,"Seagrass",20.5882352941176,"20-30cm"
"208","SJB17",3,34.8,0.7,49.7142857142857,16,2,"LOI analysis ","Y",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,3.6,1.398,1.37724,0.532763006539433,0.522937317743863,0.0188257434387791,0.00732112244841408,0,0.00931281892346416,"Seagrass",5.71428571428571,"0-10cm"
"209","SJB17",3,34.8,0.7,49.7142857142857,15,3,"LOI analysis ","Y",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,2.731,0.973,0.9567309,0.576987240292431,0.569734535030323,0.0153828324458187,0.00569734535030323,0,0.00737531051772955,"Seagrass",8.57142857142857,"0-10cm"
"210","SJB17",3,34.8,0.7,49.7142857142857,15,3,"LOI analysis ","Y",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,NA,1.31,NA,0.576987240292431,0.569734535030323,NA,0.0074065489553942,0,0.00737531051772955,"Seagrass",8.57142857142857,"0-10cm"
"211","SJB17",3,34.8,0.7,49.7142857142857,17,1,"LOI analysis ","Y",3,4.28571428571429,2.97619047619048,20.2682991638999,86.8641392738568,2.935,2.249,1.0554465,0.685173427118879,0.664416875392559,0.0192680893863842,0.0146171712586363,0.0160261761831442,0.00457265798430059,"Seagrass",4.28571428571429,"0-10cm"
"212","SJB17",3,34.8,0.7,49.7142857142857,13,5,"LOI analysis ","Y",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,2.601,0.957,0.8938239,0.539273172929469,0.534040864133233,0.0138850624674641,0.00534040864133233,0,0.00515632807444168,"Seagrass",14.2857142857143,"10-20cm"
"213","SJB17",3,34.8,0.7,49.7142857142857,12,6,"LOI analysis ","Y",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,2.795,0.989,0.9877005,0.605928987957415,0.58831527517801,0.0164728277049843,0.0058831527517801,0.0130220596146566,0.00455538963843843,"Seagrass",17.1428571428571,"10-20cm"
"214","SJB17",3,34.8,0.7,49.7142857142857,11,7,"LOI analysis ","N",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,2.944,1.142,1.0598016,0.659011883137702,0.642296124343129,0.0186265876059508,0.00706525736777442,0.016802100523884,NA,"Seagrass",20,"10-20cm"
"215","SJB17",3,34.8,0.7,49.7142857142857,8,10,"LOI analysis ","N",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,3.15,4.402,1.159485,0.837445700931426,0.698832688695849,0.0216638133495713,0.0307486383026173,0.138471411799508,NA,"Seagrass",28.5714285714286,"20-30cm"
"216","SJB17",3,34.8,0.7,49.7142857142857,1,17,"LOI analysis ","N",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,3.703,2.218,1.4270817,0.685605135765433,0.676988231180214,0.0250485645536679,0.0148937410859647,0.00854955803635659,NA,"Seagrass",48.5714285714286,"40-50cm"
"217","SJB17",3,34.8,0.7,49.7142857142857,3,15,"LOI analysis ","N",2,2.85714285714286,2.97619047619048,20.2682991638999,57.9094261825712,4.471,3.228,1.7987169,0.68878251140407,0.672792023135708,0.0302756410411069,0.0215293447403427,0.0160146639525694,NA,"Seagrass",42.8571428571429,"40-50cm"
"218","SJB24",1,27,0.92,29.3478260869565,13,2,"LOI alysis ","Y",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,3.507,1.636,1.3322373,0.831337640309324,0.772420017752868,0.0270347006213504,0.0123587202840459,0.0237576915609009,0.0351077312529209,"Seagrass",4.34782608695652,"0-10cm"
"219","SJB24",1,27,0.92,29.3478260869565,12,3,"LOI alysis ","Y",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,2.811,1.023,0.9954429,0.892434034732276,0.87432299359204,0.0244810438205771,0.0087432299359204,0.00203805951678344,0.0153149505782346,"Seagrass",6.52173913043478,"0-10cm"
"220","SJB24",1,27,0.92,29.3478260869565,10,5,"LOI alysis ","Y",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,4.336,0.505,1.7333904,0.998036383636433,0.988345387938587,0.0424988516813593,0.00494172693969294,0,0.00978177785894946,"Seagrass",10.8695652173913,"10-20cm"
"221","SJB24",1,27,0.92,29.3478260869565,14,1,"LOI alysis ","Y",2.6,2.82608695652174,2.23913043478261,20.2682991638999,57.279975897978,3.615,0.602,1.3844985,1.2461073679069,1.21960596010771,0.0439058145638776,0.00731763576064626,0.0204609024641956,0.00606145506447841,"Seagrass",2.82608695652174,"0-10cm"
"222","SJB24",1,27,0.92,29.3478260869565,9,6,"LOI alysis ","Y",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,3.014,0.667,1.0936746,0.940707448899295,0.940707448899295,0.0282212234669789,0.00658495214229507,0,0.00532664330277364,"Seagrass",13.0434782608696,"10-20cm"
"223","SJB24",1,27,0.92,29.3478260869565,5,10,"LOI alysis ","N",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,2.39,0.805,0.791721,0.92434396436031,0.903645631628612,0.0216874951590867,0.0072291650530289,0.0207959235548849,NA,"Seagrass",21.7391304347826,"20-30cm"
"224","SJB24",1,27,0.92,29.3478260869565,1,14,"LOI alysis ","N",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,3.212,0.497,1.1894868,1.18189295541219,1.18189295541219,0.0378205745731899,0.00590946477706093,0,NA,"Seagrass",30.4347826086956,"30-40cm"
"225","SJB24",1,27,0.92,29.3478260869565,8,7,"LOI alysis ","N",2,2.17391304347826,2.23913043478261,20.2682991638999,44.0615199215215,4.177,0.763,1.6564503,1.07295436208746,1.07295436208746,0.0450640832076733,0.00858363489669967,0,NA,"Seagrass",15.2173913043478,"10-20cm"
"226","SJB24",2,31,0.83,37.3493975903614,13,3,"LOI analysis","Y",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,2.045,0.547,0.6247755,0.839590676178162,0.818009684282252,0.016360193685645,0.00409004842141126,0,0.0219741181239947,"Seagrass",7.2289156626506,"0-10cm"
"227","SJB24",2,31,0.83,37.3493975903614,11,5,"LOI analysis","Y",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,1.398,0.423,0.3116922,0.801035640371712,0.783733991271101,0.0109722758777954,0.00313493596508441,0.00213352880033568,0.0153646834143176,"Seagrass",12.0481927710843,"10-20cm"
"228","SJB24",2,31,0.83,37.3493975903614,10,6,"LOI analysis","Y",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,1.774,0.445,0.4936386,0.876302932790464,0.860393605747654,0.0154870849034578,0.00344157442299062,0.0016871667288643,0.0146644273205414,"Seagrass",14.4578313253012,"10-20cm"
"229","SJB24",2,31,0.83,37.3493975903614,14,2,"LOI analysis","Y",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,1.257,0.504,0.2434623,0.885414452139306,0.857281356441982,0.0111446576337458,0.00428640678220991,0.0175534955904777,0.0108642071157208,"Seagrass",4.81927710843374,"0-10cm"
"230","SJB24",2,31,0.83,37.3493975903614,15,1,"LOI analysis","Y",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,0.888,0.692,0.0649032,1.23605438213689,1.21510812529674,0.0109359731276707,0.00850575687707721,0.0147934218641317,0.0064087765307588,"Seagrass",2.40963855421687,"0-10cm"
"231","SJB24",2,31,0.83,37.3493975903614,1,15,"LOI analysis","N",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,0.943,0.455,0.0915177,1.06551540538069,1.06551540538069,0.00958963864842625,0.00532757702690347,0,NA,"Seagrass",36.144578313253,"30-40cm"
"232","SJB24",2,31,0.83,37.3493975903614,9,7,"LOI analysis","N",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,1.466,0.525,0.3445974,1.06651869627529,1.06651869627529,0.0159977804441293,0.00533259348137643,0,NA,"Seagrass",16.8674698795181,"10-20cm"
"233","SJB24",2,31,0.83,37.3493975903614,6,10,"LOI analysis","N",2,2.40963855421687,2.40963855421687,20.2682991638999,48.8392750937347,1.539,0.428,0.3799221,1.140434617285,1.140434617285,0.0171065192592749,0.00456173846913998,0,NA,"Seagrass",24.0963855421687,"20-30cm"
"234","SJB24",3,31.5,0.94,33.5106382978723,13,3,"LOI analysis","Y",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,1.14,0.947,0.186846,1.25113507526897,1.22493159387642,0.0134742475326406,0.0110243843448878,0.0124733209212882,0.0131434807551332,"Seagrass",6.38297872340426,"0-10cm"
"235","SJB24",3,31.5,0.94,33.5106382978723,10,6,"LOI analysis","Y",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,1.117,0.664,0.1757163,1.02757068225514,1.01426024126459,0.0111568626539105,0.00709982168885213,0.00112930048125438,0.0117614210285878,"Seagrass",12.7659574468085,"10-20cm"
"236","SJB24",3,31.5,0.94,33.5106382978723,11,5,"LOI analysis","Y",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,0.994,0.643,0.1161966,0.840946241328342,0.827589422494614,0.00827589422494614,0.00496553653496769,0.00190844824655515,0.0111098123320118,"Seagrass",10.6382978723404,"10-20cm"
"237","SJB24",3,31.5,0.94,33.5106382978723,15,1,"LOI analysis","Y",3.5,3.72340425531915,2.27272727272727,20.2682991638999,75.4670713549465,1.394,1.598,0.3097566,0.621794368822082,0.529409705222134,0.00741173587310988,0.00847055528355415,0.0902671837888075,0.00211880489237402,"Seagrass",3.72340425531915,"0-10cm"
"238","SJB24",3,31.5,0.94,33.5106382978723,14,2,"LOI analysis","Y",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,1.539,0.77,0.3799221,1.28102559519376,1.25027708517028,0.0187541562775542,0.0100022166813622,0.0286104914532168,0.00182264923668572,"Seagrass",4.25531914893617,"0-10cm"
"239","SJB24",3,31.5,0.94,33.5106382978723,1,15,"LOI analysis","N",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,0.827,0.527,0.0353853,1.19026415610485,1.19026415610485,0.00952211324883882,0.00595132078052426,0,NA,"Seagrass",31.9148936170213,"30-40cm"
"240","SJB24",3,31.5,0.94,33.5106382978723,6,10,"LOI analysis","N",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,1.377,0.597,0.3015303,1.04076517863777,1.04076517863777,0.0145707125009287,0.0062445910718266,0,NA,"Seagrass",21.2765957446809,"20-30cm"
"241","SJB24",3,31.5,0.94,33.5106382978723,9,7,"LOI analysis","N",2,2.12765957446809,2.27272727272727,20.2682991638999,43.1240407742551,1.642,0.677,0.4297638,1.1459037491102,0.961899656322651,0.0153903945011624,0.00673329759425856,0.183883510395298,NA,"Seagrass",14.8936170212766,"10-20cm"
"242","SJBA",1,36.2,0.93,38.9247311827957,9,10,"LOI alysis ","N",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,0.267,0.394,0.001,1.33248477248169,1.56190708179328,0.00468572124537983,0.0062476283271731,0,NA,"Control",21.505376344086,"20-30cm"
"243","SJBA",1,36.2,0.93,38.9247311827957,13,6,"LOI alysis ","Y",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,0.368,0.557,0.001,1.25349467138571,1.25349467138571,0.00501397868554285,0.00752096802831427,0,0,"Control",12.9032258064516,"10-20cm"
"244","SJBA",1,36.2,0.93,38.9247311827957,14,5,"LOI alysis ","Y",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,0.465,0.465,0.001,1.37105066267697,1.37105066267697,0.00685525331338484,0.00685525331338484,0,0,"Control",10.752688172043,"10-20cm"
"245","SJBA",1,36.2,0.93,38.9247311827957,16,3,"LOI alysis ","Y",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,1.159,0.642,0.1960401,1.24546489055981,1.24546489055981,0.0149455786867177,0.00747278934335883,0,0,"Control",6.45161290322581,"0-10cm"
"246","SJBA",1,36.2,0.93,38.9247311827957,4,15,"LOI alysis ","N",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,1.341,0.466,0.2841099,1.18898111800729,1.18898111800729,0.0154567545340948,0.00594490559003647,0,NA,"Control",32.258064516129,"30-40cm"
"247","SJBA",1,36.2,0.93,38.9247311827957,1,18,"LOI alysis ","N",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,1.637,0.553,0.4273443,1.09801517236525,1.09801517236525,0.017568242757844,0.0065880910341915,0,NA,"Control",38.7096774193548,"30-40cm"
"248","SJBA",1,36.2,0.93,38.9247311827957,18,1,"LOI alysis ","Y",1.9,2.04301075268817,2.1415770609319,20.2682991638999,41.4083531305482,1.642,0.87,0.4297638,1.08144846666128,1.08144846666128,0.0173031754665804,0.00973303619995148,0,0,"Control",2.04301075268817,"0-10cm"
"249","SJBA",1,36.2,0.93,38.9247311827957,17,2,"LOI alysis ","Y",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,2.611,0.53,0.8986629,1.37547851324668,1.37547851324668,0.0357624413444137,0.00687739256623341,0,0,"Control",4.3010752688172,"0-10cm"
"250","SJBA",1,36.2,0.93,38.9247311827957,12,7,"LOI alysis ","N",2,2.1505376344086,2.1415770609319,20.2682991638999,43.5877401374192,3.279,0.491,1.2219081,1.46846337521067,1.46846337521067,0.048459291381952,0.00734231687605334,0,NA,"Control",15.0537634408602,"10-20cm"
"251","SJBA",2,27.6,0.73,37.8082191780822,11,3,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.286,NA,0.001,0.996099615302664,0.996099615302664,0.00298829884590799,NA,0,0,"Control",8.21917808219178,"0-10cm"
"252","SJBA",2,27.6,0.73,37.8082191780822,9,5,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.314,NA,0.001,1.0159629001666,1.0159629001666,0.0030478887004998,NA,0,0,"Control",13.6986301369863,"10-20cm"
"253","SJBA",2,27.6,0.73,37.8082191780822,8,6,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.362,NA,0.001,0.977478911268839,0.977478911268839,0.00390991564507536,NA,0,0,"Control",16.4383561643836,"10-20cm"
"254","SJBA",2,27.6,0.73,37.8082191780822,7,7,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.444,NA,0.001,1.12430154181794,1.12430154181794,0.00449720616727177,NA,0,NA,"Control",19.1780821917808,"10-20cm"
"255","SJBA",2,27.6,0.73,37.8082191780822,4,10,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.446,NA,0.001,0.992876108511509,0.987545616834514,0.00395018246733806,NA,0.00549076659566073,NA,"Control",27.3972602739726,"20-30cm"
"256","SJBA",2,27.6,0.73,37.8082191780822,1,13,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,0.611,NA,0.001,0.950754419212557,0.950754419212557,0.00570452651527534,NA,0,NA,"Control",35.6164383561644,"30-40cm"
"257","SJBA",2,27.6,0.73,37.8082191780822,12,2,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,1.148,NA,0.1907172,1.11785452823563,1.11785452823563,0.012296399810592,NA,0,0,"Control",5.47945205479452,"0-10cm"
"258","SJBA",2,27.6,0.73,37.8082191780822,13,1,"LOI analysis ","Y",3,4.10958904109589,2.87671232876712,20.2682991638999,83.294380125616,2.147,NA,0.6741333,1.01425810327891,1.01425810327891,0.0212994201688571,NA,0,0,"Control",4.10958904109589,"0-10cm"
"259","SJBA",2,27.6,0.73,37.8082191780822,13,1,"LOI analysis ","Y",3,4.10958904109589,2.87671232876712,20.2682991638999,83.294380125616,NA,0.498,NA,1.01425810327891,1.01425810327891,NA,0.00507129051639456,0,0,"Control",4.10958904109589,"0-10cm"
"260","SJBA",2,27.6,0.73,37.8082191780822,12,2,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,0.71,NA,1.11785452823563,1.11785452823563,NA,0.00782498169764943,0,0,"Control",5.47945205479452,"0-10cm"
"261","SJBA",2,27.6,0.73,37.8082191780822,11,3,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,0.593,NA,0.996099615302664,0.996099615302664,NA,0.00597659769181598,0,0,"Control",8.21917808219178,"0-10cm"
"262","SJBA",2,27.6,0.73,37.8082191780822,9,5,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,0.74,NA,1.0159629001666,1.0159629001666,NA,0.00711174030116619,0,0,"Control",13.6986301369863,"10-20cm"
"263","SJBA",2,27.6,0.73,37.8082191780822,8,6,"LOI analysis ","Y",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,2.328,NA,0.977478911268839,0.977478911268839,NA,0.0224820149591833,0,0,"Control",16.4383561643836,"10-20cm"
"264","SJBA",2,27.6,0.73,37.8082191780822,7,7,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,1.199,NA,1.12430154181794,1.12430154181794,NA,0.0134916185018153,0,NA,"Control",19.1780821917808,"10-20cm"
"265","SJBA",2,27.6,0.73,37.8082191780822,4,10,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,0.751,NA,0.992876108511509,0.987545616834514,NA,0.00790036493467611,0.00549076659566073,NA,"Control",27.3972602739726,"20-30cm"
"266","SJBA",2,27.6,0.73,37.8082191780822,1,13,"LOI analysis ","N",2,2.73972602739726,2.87671232876712,20.2682991638999,55.5295867504107,NA,1.351,NA,0.950754419212557,0.950754419212557,NA,0.0133105618689758,0,NA,"Control",35.6164383561644,"30-40cm"
"267","SJBA",3,30.6,0.85,36,9,6,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.265,0.413,0.001,1.27716192615243,1.27716192615243,0.00383148577845728,0.0051086477046097,0,0,"Control",14.1176470588235,"10-20cm"
"268","SJBA",3,30.6,0.85,36,1,14,"LOI analysis","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.266,0.467,0.001,1.1515803477764,1.1515803477764,0.0034547410433292,0.00575790173888201,0,NA,"Control",32.9411764705882,"30-40cm"
"269","SJBA",3,30.6,0.85,36,10,5,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.318,0.399,0.001,1.19439844479491,1.19439844479491,0.00358319533438473,0.00477759377917963,0,0,"Control",11.7647058823529,"10-20cm"
"270","SJBA",3,30.6,0.85,36,8,7,"LOI analysis ","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.378,0.446,0.001,1.205071515991,1.205071515991,0.004820286063964,0.004820286063964,0,NA,"Control",16.4705882352941,"10-20cm"
"271","SJBA",3,30.6,0.85,36,5,10,"LOI analysis ","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.378,0.513,0.001,1.19009986012851,1.19009986012851,0.00476039944051402,0.00595049930064253,0,NA,"Control",23.5294117647059,"20-30cm"
"272","SJBA",3,30.6,0.85,36,14,1,"LOI analysis ","Y",3.2,3.76470588235294,2.49411764705882,20.2682991638999,76.3041850876232,0.443,0.383,0.001,1.08464561812645,1.08464561812645,0.00433858247250579,0.00433858247250579,0,0,"Control",3.76470588235294,"0-10cm"
"273","SJBA",3,30.6,0.85,36,12,3,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.588,0.433,0.001,1.23612616911755,1.23612616911755,0.00741675701470529,0.00494450467647019,0,0,"Control",7.05882352941176,"0-10cm"
"274","SJBA",3,30.6,0.85,36,13,2,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,0.923,0.407,0.0818397,1.17938485152103,1.17938485152103,0.0106144636636893,0.00471753940608414,0,0,"Control",4.70588235294118,"0-10cm"
"275","SJBA",3,30.6,0.85,36,14,1,"LOI analysis ","Y",3.2,3.76470588235294,2.49411764705882,20.2682991638999,76.3041850876232,NA,NA,NA,1.08464561812645,1.08464561812645,NA,NA,0,0,"Control",3.76470588235294,"0-10cm"
"276","SJBA",3,30.6,0.85,36,13,2,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.17938485152103,1.17938485152103,NA,NA,0,0,"Control",4.70588235294118,"0-10cm"
"277","SJBA",3,30.6,0.85,36,12,3,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.23612616911755,1.23612616911755,NA,NA,0,0,"Control",7.05882352941176,"0-10cm"
"278","SJBA",3,30.6,0.85,36,10,5,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.19439844479491,1.19439844479491,NA,NA,0,0,"Control",11.7647058823529,"10-20cm"
"279","SJBA",3,30.6,0.85,36,9,6,"LOI analysis ","Y",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.27716192615243,1.27716192615243,NA,NA,0,0,"Control",14.1176470588235,"10-20cm"
"280","SJBA",3,30.6,0.85,36,8,7,"LOI analysis ","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.205071515991,1.205071515991,NA,NA,0,NA,"Control",16.4705882352941,"10-20cm"
"281","SJBA",3,30.6,0.85,36,5,10,"LOI analysis ","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.19009986012851,1.19009986012851,NA,NA,0,NA,"Control",23.5294117647059,"20-30cm"
"282","SJBA",3,30.6,0.85,36,1,14,"LOI analysis","N",2,2.35294117647059,2.49411764705882,20.2682991638999,47.6901156797645,NA,NA,NA,1.1515803477764,1.1515803477764,NA,NA,0,NA,"Control",32.9411764705882,"30-40cm"
"283","SJBB",1,30.5,0.85,35.8823529411765,12,3,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.353,0.802,0.001,1.0905194768078,1.07720434869479,0.00430881739477917,0.00861763478955834,0.0133088375012961,NA,"Control",7.05882352941176,"0-10cm"
"284","SJBB",1,30.5,0.85,35.8823529411765,1,14,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.402,0.722,0.001,1.27959429601244,1.26965512951549,0.00507862051806195,0.00888758590660842,0.0100964317896236,NA,"Control",32.9411764705882,"30-40cm"
"285","SJBB",1,30.5,0.85,35.8823529411765,13,2,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.423,0.692,0.001,1.17317811463686,1.16158242039042,0.00464632968156168,0.00813107694273295,0.0118431249735813,NA,"Control",4.70588235294118,"0-10cm"
"286","SJBB",1,30.5,0.85,35.8823529411765,5,10,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.473,0.962,0.001,1.15675961808177,1.15405465504779,0.00577027327523897,0.0115405465504779,0.00299223430192998,NA,"Control",23.5294117647059,"20-30cm"
"287","SJBB",1,30.5,0.85,35.8823529411765,8,7,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.765,1.084,0.00538349999999999,1.21803017610728,1.2054908901048,0.00964392712083837,0.0132603997911528,0.0122834677930664,NA,"Control",16.4705882352941,"10-20cm"
"288","SJBB",1,30.5,0.85,35.8823529411765,14,1,"LOI analysis ","N",3.4,4,2.51764705882353,20.2682991638999,81.0731966555996,0.825,0.912,0.0344175,1.09742804860594,1.07829718829721,0.0086263775063777,0.00970467469467491,0.0184980987782035,NA,"Control",4,"0-10cm"
"289","SJBB",1,30.5,0.85,35.8823529411765,10,5,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,0.849,0.865,0.0460311,1.13711194085046,1.12461459225936,0.00899691673807487,0.0101215313303342,0.0127846198590519,NA,"Control",11.7647058823529,"10-20cm"
"290","SJBB",1,30.5,0.85,35.8823529411765,9,6,"LOI analysis ","N",2,2.35294117647059,2.51764705882353,20.2682991638999,47.6901156797645,1.089,1.424,0.1621671,1.18856914461315,1.17160546171013,0.0128876600788114,0.0164024764639418,0.0168756143391258,NA,"Control",14.1176470588235,"10-20cm"
"291","SJBB",2,32.2,0.81,39.7530864197531,10,7,"LOI alysis ","N",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.271,0.565,0.001,1.10683979048212,1.10683979048212,0.00332051937144638,0.00664103874289275,0,NA,"Control",17.2839506172839,"10-20cm"
"292","SJBB",2,32.2,0.81,39.7530864197531,11,6,"LOI alysis ","Y",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.294,0.65,0.001,1.12722137241258,1.07297039698005,0.00321891119094014,0.00751079277886032,0.00463381259771817,0,"Control",14.8148148148148,"10-20cm"
"293","SJBB",2,32.2,0.81,39.7530864197531,15,2,"LOI alysis ","Y",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.316,0.769,0.001,1.12664189606358,1.12664189606358,0.00337992568819073,0.00901313516850862,0,0,"Control",4.93827160493827,"0-10cm"
"294","SJBB",2,32.2,0.81,39.7530864197531,12,5,"LOI alysis ","Y",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.321,0.679,0.001,1.15155937907071,1.14684364050641,0.00344053092151923,0.00802790548354487,0.00466578370662869,0,"Control",12.3456790123457,"10-20cm"
"295","SJBB",2,32.2,0.81,39.7530864197531,7,10,"LOI alysis ","N",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.385,0.769,0.001,1.01214536227779,1.01214536227779,0.00404858144911114,0.00809716289822228,0,NA,"Control",24.6913580246914,"20-30cm"
"296","SJBB",2,32.2,0.81,39.7530864197531,16,1,"LOI alysis ","Y",2.2,2.71604938271605,2.48971193415638,20.2682991638999,55.0497014328146,0.387,0.612,0.001,1.23742723805936,1.2340666385432,0.00493626655417278,0.00740439983125917,0.00344597690927569,0,"Control",2.71604938271605,"0-10cm"
"297","SJBB",2,32.2,0.81,39.7530864197531,2,15,"LOI alysis ","N",2,2.46913580246914,2.48971193415638,20.2682991638999,50.0451831207405,0.426,1.041,0.001,1.08388053789576,1.06745538069298,0.00426982152277192,0.0106745538069298,0.0157417747498162,NA,"Control",37.037037037037,"30-40cm"
