"","Reference","Date","Region","Site","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Quadrat","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Mono_Mixed","Seagrass_Landscape","Cover_Level","Notes","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Halodule wrightii","Halophila decipens","Halophila engelmanni","Penicillus capitatus","Ruppia maritima","Sargassum","Syringodium filiforme","Thalassia testudinum","Udotea flabellum","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Light.bottom.Mean","Light.bottom.Min","Nitrate.Mean","Nitrate.Min","Nitrate.Range","Phytoplankton.Max","Phytoplankton.Mean","Salinity.Max","Salinity.Min","Par.Max","Par.Mean"
"54","6/14/2019_Saint Marks_SMAR01_7","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,7,5,25,100,65,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,50,50,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"55","6/14/2019_Saint Marks_SMAR01_8","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,8,50,30,100,70,"","continuous vegetated","high","",10,0,0,0,0,0,0,0,0,40,50,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"56","6/14/2019_Saint Marks_SMAR01_9","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,9,5,10,100,60,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,50,50,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"57","6/14/2019_Saint Marks_SMAR01_10","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,10,30,50,100,100,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,20,80,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"58","6/14/2019_Saint Marks_SMAR01_1","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,1,20,20,100,75,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,30,70,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"59","6/14/2019_Saint Marks_SMAR01_2","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,2,30,30,100,60,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,40,60,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"60","6/14/2019_Saint Marks_SMAR01_3","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,3,30,30,100,40,"","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,25,75,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"61","6/14/2019_Saint Marks_SMAR01_4","6/14/2019","Saint Marks","SMAR01",6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,4,35,70,100,25,"","continuous vegetated","high","",0,0,0,15,0,0,0,0,0,10,75,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,17.702522277832,11.1792936325073,5.52877759933472,1.74265813827515,10.7466049194336,4.74500799179077,1.24294233322144,34.1674995422363,31.4691619873047,55.7115135192871,39.9450759887695
"62","7/8/2019_Saint Joe Bay_SJB14_1","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,1,80,100,100,80,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"63","7/8/2019_Saint Joe Bay_SJB14_2","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,2,99,99,100,100,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"64","7/8/2019_Saint Joe Bay_SJB14_3","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,3,95,100,100,75,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"65","7/8/2019_Saint Joe Bay_SJB14_4","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,4,95,100,100,70,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"66","7/8/2019_Saint Joe Bay_SJB14_5","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,5,95,100,100,100,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"67","7/8/2019_Saint Joe Bay_SJB14_6","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,6,90,100,100,50,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"68","7/8/2019_Saint Joe Bay_SJB14_7","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,7,100,100,100,100,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"69","7/8/2019_Saint Joe Bay_SJB14_8","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,8,80,90,100,50,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"70","7/8/2019_Saint Joe Bay_SJB14_9","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,9,100,100,100,50,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"71","7/8/2019_Saint Joe Bay_SJB14_10","7/8/2019","Saint Joe Bay","SJB14",7,2019,29.76002,-85.31073,29.7598,-85.31075,1.3,1.3,10,80,70,100,60,"mono","highly fragmented","high","lost first data sheet . needed to redonquadrats",0,0,0,0,0,0,0,0,0,0,100,0,85.6339340209961,0.322391331195831,1.43803513050079,0.203819185495377,31.6267681121826,14.1268396377563,6.49114990234375,1.84219491481781,15.0783042907715,5.87675094604492,1.25332081317902,34.0408630371094,29.7945003509521,56.2779273986816,39.8736038208008
"72","7/8/2019_Saint Joe Bay_SJB13_1","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,1,80,75,100,100,"","highly fragmented","high","",0,0,0,0,0,0,0,0,0,0,100,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"73","7/8/2019_Saint Joe Bay_SJB13_2","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,2,50,30,100,100,"","highly fragmented","high","",0,0,0,70,0,0,0,0,0,5,25,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"74","7/8/2019_Saint Joe Bay_SJB13_3","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,3,30,100,100,100,"","highly fragmented","high","",0,0,0,95,0,0,0,0,0,5,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"75","7/8/2019_Saint Joe Bay_SJB13_4","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,4,50,90,75,95,"","highly fragmented","high","",0,0,0,5,0,0,0,0,0,50,45,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"76","7/8/2019_Saint Joe Bay_SJB13_5","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,5,15,5,100,75,"","highly fragmented","high","",0,0,0,0,0,0,0,0,0,90,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"77","7/9/2019_Saint Joe Bay_SJB13_5","7/9/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,5,15,5,100,75,"","highly fragmented","high","",0,0,0,10,0,0,0,0,0,0,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"78","7/8/2019_Saint Joe Bay_SJB13_6","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,6,80,60,100,100,"","highly fragmented","high","",0,0,0,0,0,0,0,0,0,25,75,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"79","7/8/2019_Saint Joe Bay_SJB13_7","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,7,75,50,100,90,"","highly fragmented","high","",0,0,0,40,0,0,0,0,0,15,45,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"80","7/8/2019_Saint Joe Bay_SJB13_8","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,8,90,50,100,100,"","highly fragmented","high","",0,0,0,1,0,0,0,0,0,1,98,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"81","7/8/2019_Saint Joe Bay_SJB13_9","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,9,50,70,100,100,"","highly fragmented","high","",0,0,0,45,0,0,0,0,0,55,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"82","7/8/2019_Saint Joe Bay_SJB13_10","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,10,10,10,75,75,"","highly fragmented","high","",0,0,0,75,0,0,0,0,0,25,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"83","7/8/2019_Saint Joe Bay_SJB13_10","7/8/2019","Saint Joe Bay","SJB13",7,2019,29.77447,-85.30693,29.7744,-85.30717,0.8,0.8,10,10,10,75,75,"","highly fragmented","high","",0,0,0,75,0,0,0,0,0,25,0,0,84.8476943969727,0.335321635007858,1.4371565580368,0.203415438532829,32.6995162963867,14.3492727279663,6.48519897460938,1.83868217468262,15.0776596069336,5.8739185333252,1.25138711929321,34.0586738586426,29.8331031799316,56.2815933227539,39.8684959411621
"84","7/9/2019_Saint Joe Bay_SJB07_1","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,1,100,100,100,100,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,100,0,0,0,0,0,0,0,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"85","7/9/2019_Saint Joe Bay_SJB07_2","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,2,100,80,100,80,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,5,0,0,0,0,0,0,95,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"86","7/9/2019_Saint Joe Bay_SJB07_3","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,3,100,100,60,95,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,1,0,0,0,0,0,0,99,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"87","7/9/2019_Saint Joe Bay_SJB07_4","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,4,80,60,95,80,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,0,0,0,0,0,0,0,100,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"88","7/9/2019_Saint Joe Bay_SJB07_5","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,5,80,55,95,55,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,0,0,0,0,0,0,0,100,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"89","7/9/2019_Saint Joe Bay_SJB07_6","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,6,90,75,90,60,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,0,0,0,0,0,0,0,100,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"90","7/9/2019_Saint Joe Bay_SJB07_7","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,7,30,100,100,100,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,100,0,0,0,0,0,0,0,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"91","7/9/2019_Saint Joe Bay_SJB07_8","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,8,25,100,100,100,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,100,0,0,0,0,0,0,0,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"92","7/9/2019_Saint Joe Bay_SJB07_9","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,9,10,100,100,100,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,100,0,0,0,0,0,0,0,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"93","7/9/2019_Saint Joe Bay_SJB07_10","7/9/2019","Saint Joe Bay","SJB07",7,2019,29.80502,-85.30295,29.7991,-85.3034,0.6,0.6,10,60,90,100,100,"mixed","highly fragmented","high","Need to do one more biomass and core plus 1 quad . Took 3rd quad on 7/10/2019 8am to 8:53",0,0,0,50,0,0,0,0,0,0,50,0,83.5068969726562,0.122568935155869,1.50989353656769,0.224184855818748,6.81684827804565,10.5924158096313,6.71863746643066,2.045001745224,14.4116411209106,6.0620551109314,1.36602401733398,35.0672569274902,31.8303852081299,55.9454650878906,39.7610015869141
"94","7/9/2019_Saint Joe Bay_SJB06_1","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,1,0,100,100,50,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"95","7/9/2019_Saint Joe Bay_SJB06_4","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,4,0,100,100,95,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"96","7/9/2019_Saint Joe Bay_SJB06_5","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,5,0,100,100,99,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"97","7/9/2019_Saint Joe Bay_SJB06_6","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,6,0,100,100,80,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"98","7/9/2019_Saint Joe Bay_SJB06_2","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,2,0,100,99,95,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"99","7/9/2019_Saint Joe Bay_SJB06_7","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,7,0,100,95,100,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"100","7/9/2019_Saint Joe Bay_SJB06_8","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,8,0,100,90,95,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"101","7/9/2019_Saint Joe Bay_SJB06_3","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,3,30,100,95,95,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"102","7/9/2019_Saint Joe Bay_SJB06_9","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,9,30,100,90,90,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"103","7/9/2019_Saint Joe Bay_SJB06_10","7/9/2019","Saint Joe Bay","SJB06",7,2019,29.79887,-85.30312,29.805,-85.3031,0.4,0.4,10,50,100,80,80,"mono","highly fragmented","high","",0,0,0,100,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"104","7/10/2019_Saint Joe Bay_SJB17_1","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,1,30,80,80,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
